x-axis	Total diffraction	Diffraction pattern	Interference pattern	From Camera	
0,012177	0,045334	0,046625	0,970827	0,091130	
0,012215	0,046141	0,046472	0,991336	0,090619	
0,012252	0,046364	0,046303	0,999786	0,100623	
0,012290	0,045999	0,046116	0,995945	0,098322	
0,012327	0,045059	0,045912	0,979917	0,115071	
0,012365	0,043572	0,045691	0,952146	0,115135	
0,012402	0,041582	0,045454	0,913396	0,128720	
0,012440	0,039147	0,045201	0,864724	0,131373	
0,012477	0,036336	0,044932	0,807451	0,145789	
0,012515	0,033229	0,044647	0,743110	0,140163	
0,012552	0,029910	0,044348	0,673401	0,143871	
0,012590	0,026466	0,044033	0,600131	0,142177	
0,012628	0,022986	0,043703	0,525154	0,144958	
0,012665	0,019555	0,043360	0,450313	0,135336	
0,012703	0,016253	0,043002	0,377381	0,143615	
0,012740	0,013150	0,042631	0,307999	0,141985	
0,012778	0,010308	0,042246	0,243634	0,145885	
0,012815	0,007776	0,041849	0,185528	0,138117	
0,012853	0,005589	0,041439	0,134664	0,137830	
0,012890	0,003769	0,041017	0,091744	0,127665	
0,012928	0,002324	0,040583	0,057169	0,131117	
0,012965	0,001248	0,040138	0,031038	0,112290	
0,013003	0,000523	0,039681	0,013158	0,109637	
0,013040	0,000120	0,039214	0,003053	0,100208	
0,013078	0,000000	0,038737	0,000003	0,098833	
0,013115	0,000118	0,038250	0,003071	0,088509	
0,013153	0,000422	0,037754	0,011154	0,093783	
0,013190	0,000859	0,037248	0,023029	0,079431	
0,013228	0,001376	0,036734	0,037409	0,079079	
0,013265	0,001922	0,036212	0,052996	0,063960	
0,013303	0,002449	0,035682	0,068539	0,058143	
0,013341	0,002917	0,035145	0,082882	0,051814	
0,013378	0,003293	0,034601	0,095016	0,053892	
0,013416	0,003551	0,034050	0,104119	0,041490	
0,013453	0,003676	0,033493	0,109590	0,039476	
0,013491	0,003663	0,032931	0,111073	0,035576	
0,013528	0,003516	0,032363	0,108472	0,044143	
0,013566	0,003246	0,031790	0,101955	0,040467	
0,013603	0,002874	0,031213	0,091948	0,043887	
0,013641	0,002427	0,030632	0,079115	0,042161	
0,013678	0,001936	0,030047	0,064335	0,047595	
0,013716	0,001436	0,029460	0,048660	0,042033	
0,013753	0,000962	0,028869	0,033277	0,047083	
0,013791	0,000551	0,028276	0,019456	0,041458	
0,013828	0,000236	0,027681	0,008498	0,046636	
0,013866	0,000045	0,027085	0,001677	0,042992	
0,013903	0,000005	0,026488	0,000189	0,053540	
0,013941	0,000132	0,025890	0,005094	0,045581	
0,013978	0,000438	0,025291	0,017274	0,050631	
0,014016	0,000925	0,024693	0,037387	0,045965	
0,014054	0,001589	0,024096	0,065830	0,052805	
0,014091	0,002417	0,023499	0,102720	0,052837	
0,014129	0,003392	0,022903	0,147874	0,054179	
0,014166	0,004487	0,022309	0,200807	0,045933	
0,014204	0,005671	0,021717	0,260739	0,052613	
0,014241	0,006911	0,021128	0,326611	0,052166	
0,014279	0,008170	0,020541	0,397117	0,060700	
0,014316	0,009409	0,019958	0,470739	0,047691	
0,014354	0,010593	0,019378	0,545792	0,050248	
0,014391	0,011684	0,018802	0,620481	0,047659	
0,014429	0,012652	0,018230	0,692953	0,056225	
0,014466	0,013468	0,017662	0,761360	0,049992	
0,014504	0,014111	0,017100	0,823921	0,054435	
0,014541	0,014563	0,016543	0,878977	0,050280	
0,014579	0,014815	0,015991	0,925047	0,059677	
0,014616	0,014863	0,015445	0,960881	0,055682	
0,014654	0,014711	0,014905	0,985497	0,065527	
0,014691	0,014368	0,014371	0,998218	0,060253	
0,014729	0,013848	0,013844	0,998692	0,065143	
0,014767	0,013170	0,013325	0,986908	0,060253	
0,014804	0,012359	0,012812	0,963189	0,068339	
0,014842	0,011441	0,012307	0,928190	0,066006	
0,014879	0,010443	0,011810	0,882869	0,076682	
0,014917	0,009393	0,011321	0,828457	0,070257	
0,014954	0,008320	0,010840	0,766420	0,071696	
0,014992	0,007252	0,010367	0,698403	0,071280	
0,015029	0,006211	0,009904	0,626181	0,085281	
0,015067	0,005220	0,009449	0,551600	0,077865	
0,015104	0,004297	0,009003	0,476512	0,078280	
0,015142	0,003455	0,008567	0,402721	0,070577	
0,015179	0,002706	0,008140	0,331920	0,074541	
0,015217	0,002055	0,007724	0,265642	0,067956	
0,015254	0,001504	0,007317	0,205212	0,071760	
0,015292	0,001051	0,006920	0,151707	0,065239	
0,015329	0,000693	0,006533	0,105931	0,066102	
0,015367	0,000422	0,006157	0,068392	0,058878	
0,015404	0,000228	0,005791	0,039295	0,061691	
0,015442	0,000101	0,005436	0,018547	0,052070	
0,015479	0,000029	0,005091	0,005771	0,052389	
0,015517	0,000002	0,004758	0,000328	0,046860	
0,015555	0,000006	0,004435	0,001355	0,051974	
0,015592	0,000032	0,004124	0,007801	0,039572	
0,015630	0,000071	0,003824	0,018480	0,042960	
0,015667	0,000114	0,003535	0,032123	0,036056	
0,015705	0,000155	0,003257	0,047429	0,040754	
0,015742	0,000189	0,002990	0,063124	0,035512	
0,015780	0,000214	0,002735	0,078013	0,039412	
0,015817	0,000227	0,002492	0,091031	0,032604	
0,015855	0,000229	0,002260	0,101287	0,036663	
0,015892	0,000221	0,002039	0,108096	0,035800	
0,015930	0,000203	0,001830	0,111015	0,040850	
0,015967	0,000180	0,001632	0,109855	0,036088	
0,016005	0,000152	0,001446	0,104691	0,039252	
0,016042	0,000122	0,001272	0,095857	0,035896	
0,016080	0,000093	0,001109	0,083938	0,041585	
0,016117	0,000067	0,000957	0,069737	0,036471	
0,016155	0,000044	0,000817	0,054251	0,036631	
0,016192	0,000027	0,000688	0,038624	0,039316	
0,016230	0,000014	0,000571	0,024102	0,047275	
0,016268	0,000006	0,000464	0,011981	0,042736	
0,016305	0,000001	0,000369	0,003549	0,047786	
0,016343	0,000000	0,000285	0,000037	0,042864	
0,016380	0,000001	0,000212	0,002558	0,044750	
0,016418	0,000002	0,000150	0,012063	0,039508	
0,016455	0,000003	0,000099	0,029293	0,049640	
0,016493	0,000003	0,000059	0,054741	0,043280	
0,016530	0,000003	0,000029	0,088627	0,047339	
0,016568	0,000001	0,000010	0,130874	0,044846	
0,016605	0,000000	0,000001	0,181106	0,052230	
0,016643	0,000000	0,000002	0,238646	0,041106	
0,016680	0,000004	0,000013	0,302532	0,045996	
0,016718	0,000013	0,000035	0,371542	0,042065	
0,016755	0,000029	0,000066	0,444230	0,048202	
0,016793	0,000055	0,000107	0,518966	0,041873	
0,016830	0,000093	0,000157	0,593987	0,043951	
0,016868	0,000145	0,000217	0,667455	0,042896	
0,016905	0,000211	0,000285	0,737514	0,055841	
0,016943	0,000292	0,000363	0,802354	0,047595	
0,016981	0,000387	0,000450	0,860264	0,049736	
0,017018	0,000496	0,000545	0,909696	0,051590	
0,017056	0,000616	0,000648	0,949312	0,062842	
0,017093	0,000744	0,000760	0,978031	0,047723	
0,017131	0,000877	0,000880	0,995062	0,050599	
0,017168	0,001009	0,001007	0,999938	0,051910	
0,017206	0,001135	0,001142	0,992522	0,066741	
0,017243	0,001252	0,001285	0,973021	0,065367	
0,017281	0,001353	0,001434	0,941971	0,074700	
0,017318	0,001434	0,001591	0,900225	0,063449	
0,017356	0,001491	0,001754	0,848921	0,070129	
0,017393	0,001521	0,001924	0,789444	0,065750	
0,017431	0,001521	0,002100	0,723381	0,075084	
0,017468	0,001491	0,002282	0,652467	0,074892	
0,017506	0,001431	0,002469	0,578527	0,082180	
0,017543	0,001343	0,002663	0,503419	0,079655	
0,017581	0,001229	0,002861	0,428970	0,084002	
0,017618	0,001096	0,003065	0,356917	0,072111	
0,017656	0,000947	0,003273	0,288858	0,080901	
0,017694	0,000790	0,003486	0,226195	0,079879	
0,017731	0,000631	0,003704	0,170099	0,084066	
0,017769	0,000478	0,003925	0,121475	0,079048	
0,017806	0,000336	0,004151	0,080936	0,083043	
0,017844	0,000214	0,004379	0,048799	0,075755	
0,017881	0,000116	0,004612	0,025076	0,078089	
0,017919	0,000046	0,004847	0,009491	0,070737	
0,017956	0,000008	0,005085	0,001495	0,073102	
0,017994	0,000002	0,005326	0,000302	0,066805	
0,018031	0,000027	0,005569	0,004923	0,065623	
0,018069	0,000083	0,005814	0,014218	0,055746	
0,018106	0,000164	0,006061	0,026939	0,062842	
0,018144	0,000264	0,006310	0,041792	0,050855	
0,018181	0,000378	0,006560	0,057487	0,052166	
0,018219	0,000497	0,006811	0,072796	0,043024	
0,018256	0,000613	0,007063	0,086602	0,049864	
0,018294	0,000718	0,007315	0,097945	0,038805	
0,018331	0,000804	0,007568	0,106064	0,039092	
0,018369	0,000865	0,007821	0,110426	0,034330	
0,018407	0,000896	0,008074	0,110747	0,039923	
0,018444	0,000892	0,008327	0,107007	0,033690	
0,018482	0,000855	0,008579	0,099449	0,037654	
0,018519	0,000783	0,008831	0,088567	0,033914	
0,018557	0,000683	0,009081	0,075089	0,038389	
0,018594	0,000560	0,009330	0,059946	0,036343	
0,018632	0,000424	0,009578	0,044232	0,039987	
0,018669	0,000287	0,009824	0,029163	0,031772	
0,018707	0,000162	0,010068	0,016021	0,033786	
0,018744	0,000063	0,010310	0,006105	0,029024	
0,018782	0,000007	0,010550	0,000670	0,036183	
0,018819	0,000010	0,010787	0,000880	0,032092	
0,018857	0,000086	0,011022	0,007748	0,038261	
0,018894	0,000249	0,011254	0,022097	0,036695	
0,018932	0,000512	0,011482	0,044512	0,040818	
0,018969	0,000883	0,011708	0,075317	0,037526	
0,019007	0,001369	0,011930	0,114543	0,045901	
0,019044	0,001970	0,012148	0,161924	0,042289	
0,019082	0,002685	0,012362	0,216891	0,043024	
0,019120	0,003508	0,012573	0,278585	0,043631	
0,019157	0,004427	0,012779	0,345875	0,049704	
0,019195	0,005426	0,012981	0,417393	0,041170	
0,019232	0,006488	0,013178	0,491569	0,037078	
0,019270	0,007589	0,013371	0,566686	0,036311	
0,019307	0,008704	0,013560	0,640927	0,041617	
0,019345	0,009806	0,013743	0,712435	0,038165	
0,019382	0,010866	0,013921	0,779378	0,045357	
0,019420	0,011857	0,014094	0,840001	0,039827	
0,019457	0,012751	0,014262	0,892693	0,048298	
0,019495	0,013522	0,014424	0,936033	0,043024	
0,019532	0,014148	0,014581	0,968842	0,050216	
0,019570	0,014610	0,014732	0,990220	0,050120	
0,019607	0,014894	0,014877	0,999579	0,051366	
0,019645	0,014990	0,015017	0,996660	0,043407	
0,019682	0,014894	0,015151	0,981544	0,049225	
0,019720	0,014608	0,015278	0,954649	0,045741	
0,019757	0,014139	0,015400	0,916713	0,052389	
0,019795	0,013500	0,015515	0,868773	0,054275	
0,019833	0,012708	0,015624	0,812128	0,064408	
0,019870	0,011786	0,015727	0,748297	0,064664	
0,019908	0,010760	0,015823	0,678965	0,071472	
0,019945	0,009657	0,015913	0,605932	0,063705	
0,019983	0,008508	0,015996	0,531048	0,070097	
0,020020	0,007343	0,016073	0,456159	0,065878	
0,020058	0,006193	0,016143	0,383041	0,073326	
0,020095	0,005086	0,016207	0,313347	0,072111	
0,020133	0,004049	0,016264	0,248558	0,072335	
0,020170	0,003103	0,016314	0,189933	0,058654	
0,020208	0,002269	0,016358	0,138476	0,065079	
0,020245	0,001558	0,016395	0,094911	0,066581	
0,020283	0,000982	0,016426	0,059664	0,070385	
0,020320	0,000541	0,016449	0,032859	0,060125	
0,020358	0,000236	0,016466	0,014324	0,067988	
0,020395	0,000060	0,016477	0,003608	0,058111	
0,020433	0,000000	0,016480	0,000009	0,057408	
0,020470	0,000043	0,016477	0,002608	0,048777	
0,020508	0,000170	0,016468	0,010315	0,050823	
0,020546	0,000361	0,016452	0,021918	0,042257	
0,020583	0,000595	0,016429	0,036132	0,040850	
0,020621	0,000849	0,016400	0,051661	0,034777	
0,020658	0,001102	0,016364	0,067248	0,041298	
0,020696	0,001336	0,016322	0,081729	0,036088	
0,020733	0,001533	0,016274	0,094083	0,038932	
0,020771	0,001681	0,016219	0,103470	0,033467	
0,020808	0,001768	0,016159	0,109271	0,039700	
0,020846	0,001791	0,016092	0,111106	0,032412	
0,020883	0,001746	0,016019	0,108859	0,034905	
0,020921	0,001639	0,015940	0,102674	0,034809	
0,020958	0,001476	0,015855	0,092954	0,037654	
0,020996	0,001268	0,015764	0,080344	0,032348	
0,021033	0,001031	0,015668	0,065702	0,036759	
0,021071	0,000780	0,015565	0,050066	0,030078	
0,021108	0,000536	0,015458	0,034612	0,030558	
0,021146	0,000317	0,015345	0,020603	0,028224	
0,021183	0,000142	0,015226	0,009338	0,034266	
0,021221	0,000032	0,015103	0,002094	0,033275	
0,021259	0,000001	0,014974	0,000074	0,037015	
0,021296	0,000065	0,014841	0,004354	0,030686	
0,021334	0,000233	0,014702	0,015830	0,037174	
0,021371	0,000513	0,014559	0,035182	0,029279	
0,021409	0,000907	0,014411	0,062833	0,030622	
0,021446	0,001413	0,014259	0,098926	0,027521	
0,021484	0,002024	0,014102	0,143306	0,035129	
0,021521	0,002730	0,013941	0,195517	0,029183	
0,021559	0,003516	0,013776	0,254807	0,029855	
0,021596	0,004363	0,013607	0,320143	0,032412	
0,021634	0,005251	0,013434	0,390243	0,041330	
0,021671	0,006156	0,013258	0,463609	0,031005	
0,021709	0,007054	0,013078	0,538571	0,036215	
0,021746	0,007921	0,012894	0,613345	0,031932	
0,021784	0,008732	0,012708	0,686082	0,039252	
0,021821	0,009465	0,012518	0,754936	0,032667	
0,021859	0,010099	0,012326	0,818117	0,033371	
0,021896	0,010618	0,012130	0,873953	0,028256	
0,021934	0,011006	0,011933	0,920946	0,033307	
0,021972	0,011255	0,011732	0,957823	0,031421	
0,022009	0,011358	0,011530	0,983576	0,036247	
0,022047	0,011314	0,011325	0,997496	0,034937	
0,022084	0,011126	0,011118	0,999200	0,040946	
0,022122	0,010802	0,010909	0,988640	0,037814	
0,022159	0,010352	0,010699	0,966109	0,042640	
0,022197	0,009792	0,010487	0,932226	0,039284	
0,022234	0,009137	0,010274	0,887919	0,045709	
0,022272	0,008407	0,010060	0,834394	0,042544	
0,022309	0,007622	0,009845	0,773089	0,048426	
0,022347	0,006805	0,009628	0,705635	0,046348	
0,022384	0,005974	0,009411	0,633793	0,051526	
0,022422	0,005151	0,009194	0,559401	0,047019	
0,022459	0,004354	0,008976	0,484312	0,058526	
0,022497	0,003599	0,008758	0,410334	0,056289	
0,022534	0,002901	0,008540	0,339174	0,067317	
0,022572	0,002270	0,008322	0,272382	0,055650	
0,022609	0,001715	0,008104	0,211304	0,057759	
0,022647	0,001240	0,007887	0,157044	0,056353	
0,022685	0,000848	0,007670	0,110434	0,061499	
0,022722	0,000538	0,007453	0,072014	0,050727	
0,022760	0,000305	0,007238	0,042022	0,051175	
0,022797	0,000143	0,007024	0,020396	0,045613	
0,022835	0,000046	0,006810	0,006789	0,051271	
0,022872	0,000004	0,006598	0,000590	0,049481	
0,022910	0,000006	0,006388	0,000958	0,056289	
0,022947	0,000042	0,006179	0,006864	0,049736	
0,022985	0,000102	0,005972	0,017134	0,052709	
0,023022	0,000176	0,005766	0,030508	0,044398	
0,023060	0,000255	0,005563	0,045686	0,046252	
0,023097	0,000330	0,005361	0,061392	0,043312	
0,023135	0,000395	0,005162	0,076420	0,048618	
0,023172	0,000446	0,004965	0,089691	0,041873	
0,023210	0,000479	0,004771	0,100291	0,045677	
0,023247	0,000493	0,004580	0,107514	0,035480	
0,023285	0,000488	0,004391	0,110888	0,036471	
0,023322	0,000464	0,004204	0,110194	0,031645	
0,023360	0,000425	0,004021	0,105477	0,037686	
0,023397	0,000373	0,003841	0,097044	0,033498	
0,023435	0,000314	0,003664	0,085448	0,039572	
0,023473	0,000250	0,003491	0,071470	0,030398	
0,023510	0,000187	0,003321	0,056084	0,030174	
0,023548	0,000128	0,003154	0,040417	0,029919	
0,023585	0,000077	0,002991	0,025706	0,038261	
0,023623	0,000038	0,002831	0,013241	0,034362	
0,023660	0,000012	0,002675	0,004312	0,035288	
0,023698	0,000000	0,002523	0,000158	0,028992	
0,023735	0,000005	0,002375	0,001909	0,033211	
0,023773	0,000024	0,002231	0,010534	0,033882	
0,023810	0,000056	0,002091	0,026800	0,040275	
0,023848	0,000100	0,001956	0,051232	0,038101	
0,023885	0,000154	0,001824	0,084083	0,045933	
0,023923	0,000213	0,001697	0,125314	0,039732	
0,023960	0,000275	0,001574	0,174583	0,042097	
0,023998	0,000337	0,001455	0,231251	0,036535	
0,024035	0,000395	0,001341	0,294392	0,043407	
0,024073	0,000447	0,001231	0,362816	0,042225	
0,024110	0,000491	0,001126	0,435102	0,047659	
0,024148	0,000523	0,001025	0,509644	0,040115	
0,024186	0,000544	0,000929	0,584694	0,041809	
0,024223	0,000553	0,000838	0,658423	0,036887	
0,024261	0,000549	0,000751	0,728978	0,039923	
0,024298	0,000533	0,000669	0,794540	0,037654	
0,024336	0,000506	0,000592	0,853386	0,044494	
0,024373	0,000470	0,000520	0,903946	0,037718	
0,024411	0,000427	0,000452	0,944856	0,038517	
0,024448	0,000380	0,000389	0,975000	0,042001	
0,024486	0,000329	0,000330	0,993552	0,054275	
0,024523	0,000277	0,000277	1,000000	0,046220	
0,024561	0,000227	0,000228	0,994167	0,049960	
0,024598	0,000180	0,000184	0,976214	0,047978	
0,024636	0,000137	0,000145	0,946636	0,056353	
0,024673	0,000100	0,000110	0,906244	0,055074	
0,024711	0,000069	0,000081	0,856139	0,062011	
0,024748	0,000044	0,000056	0,797676	0,061403	
0,024786	0,000026	0,000035	0,732414	0,069970	
0,024823	0,000013	0,000020	0,662071	0,063705	
0,024861	0,000005	0,000008	0,588461	0,075915	
0,024899	0,000001	0,000002	0,513437	0,067732	
0,024936	0,000000	0,000000	0,438832	0,071280	
0,024974	0,000001	0,000003	0,366396	0,070673	
0,025011	0,000003	0,000010	0,297746	0,081093	
0,025049	0,000005	0,000021	0,234311	0,076746	
0,025086	0,000007	0,000037	0,177293	0,080262	
0,025124	0,000007	0,000057	0,127634	0,067636	
0,025161	0,000007	0,000082	0,085986	0,069203	
0,025199	0,000006	0,000111	0,052707	0,069266	
0,025236	0,000004	0,000143	0,027850	0,071376	
0,025274	0,000002	0,000180	0,011177	0,067732	
0,025311	0,000000	0,000221	0,002177	0,069970	
0,025349	0,000000	0,000266	0,000095	0,064408	
0,025386	0,000001	0,000315	0,003970	0,064983	
0,025424	0,000005	0,000368	0,012680	0,055426	
0,025461	0,000011	0,000424	0,024992	0,060221	
0,025499	0,000019	0,000484	0,039616	0,052325	
0,025536	0,000030	0,000548	0,055261	0,049928	
0,025574	0,000044	0,000615	0,070689	0,048298	
0,025612	0,000058	0,000685	0,084764	0,051910	
0,025649	0,000073	0,000759	0,096505	0,043567	
0,025687	0,000088	0,000836	0,105120	0,044334	
0,025724	0,000101	0,000916	0,110043	0,041553	
0,025762	0,000111	0,001000	0,110954	0,049960	
0,025799	0,000117	0,001086	0,107795	0,038613	
0,025837	0,000119	0,001175	0,100770	0,034745	
0,025874	0,000115	0,001266	0,090337	0,028192	
0,025912	0,000105	0,001361	0,077192	0,032188	
0,025949	0,000091	0,001457	0,062235	0,032795	
0,025987	0,000073	0,001557	0,046540	0,040179	
0,026024	0,000052	0,001658	0,031303	0,032028	
0,026062	0,000031	0,001762	0,017800	0,038229	
0,026099	0,000014	0,001868	0,007328	0,031037	
0,026137	0,000002	0,001976	0,001151	0,032827	
0,026174	0,000001	0,002086	0,000447	0,029663	
0,026212	0,000014	0,002198	0,006254	0,043727	
0,026249	0,000045	0,002311	0,019425	0,034649	
0,026287	0,000099	0,002426	0,040582	0,037238	
0,026325	0,000178	0,002542	0,070089	0,032188	
0,026362	0,000288	0,002660	0,108023	0,042129	
0,026400	0,000429	0,002779	0,154164	0,036535	
0,026437	0,000604	0,002899	0,207989	0,032923	
0,026475	0,000813	0,003020	0,268685	0,029663	
0,026512	0,001055	0,003142	0,335161	0,035544	
0,026550	0,001328	0,003264	0,406087	0,035288	
0,026587	0,001628	0,003388	0,479922	0,039732	
0,026625	0,001952	0,003512	0,554972	0,033371	
0,026662	0,002292	0,003636	0,629433	0,039859	
0,026700	0,002642	0,003760	0,701456	0,032635	
0,026737	0,002993	0,003885	0,769201	0,038709	
0,026775	0,003337	0,004010	0,830902	0,029823	
0,026812	0,003665	0,004135	0,884923	0,028544	
0,026850	0,003967	0,004260	0,929812	0,026850	
0,026887	0,004235	0,004384	0,964349	0,036791	
0,026925	0,004460	0,004509	0,987592	0,027617	
0,026962	0,004634	0,004632	0,998900	0,027713	
0,027000	0,004753	0,004756	0,997962	0,000000	
