x-axis	Total diffraction	Diffraction pattern	Interference pattern	From Camera	
0,012065	0,024496	0,046975	0,521132	0,021153	
0,012102	0,022042	0,046876	0,469928	0,022172	
0,012140	0,019606	0,046759	0,419039	0,017509	
0,012177	0,017215	0,046625	0,369000	0,024056	
0,012215	0,014896	0,046472	0,320334	0,014112	
0,012252	0,012674	0,046303	0,273553	0,020010	
0,012290	0,010574	0,046116	0,229147	0,014112	
0,012327	0,008618	0,045912	0,187582	0,021277	
0,012365	0,006826	0,045691	0,149294	0,015903	
0,012402	0,005216	0,045454	0,114684	0,021832	
0,012440	0,003805	0,045201	0,084115	0,012105	
0,012477	0,002604	0,044932	0,057908	0,018868	
0,012515	0,001623	0,044647	0,036338	0,020134	
0,012552	0,000871	0,044348	0,019630	0,026742	
0,012590	0,000351	0,044033	0,007961	0,025415	
0,012628	0,000064	0,043703	0,001452	0,032301	
0,012665	0,000007	0,043360	0,000172	0,029676	
0,012703	0,000178	0,043002	0,004134	0,042738	
0,012740	0,000567	0,042631	0,013296	0,037798	
0,012778	0,001165	0,042246	0,027563	0,045703	
0,012815	0,001959	0,041849	0,046784	0,047772	
0,012853	0,002934	0,041439	0,070759	0,054288	
0,012890	0,004073	0,041017	0,099235	0,053855	
0,012928	0,005357	0,040583	0,131914	0,059043	
0,012965	0,006766	0,040138	0,168454	0,059229	
0,013003	0,008278	0,039681	0,208471	0,069450	
0,013040	0,009870	0,039214	0,251545	0,068400	
0,013078	0,011521	0,038737	0,297224	0,080567	
0,013115	0,013206	0,038250	0,345031	0,081740	
0,013153	0,014902	0,037754	0,394462	0,084056	
0,013190	0,016586	0,037248	0,445000	0,075533	
0,013228	0,018236	0,036734	0,496116	0,078714	
0,013265	0,019831	0,036212	0,547271	0,073989	
0,013303	0,021349	0,035682	0,597931	0,082914	
0,013341	0,022773	0,035145	0,647565	0,087299	
0,013378	0,024085	0,034601	0,695650	0,091005	
0,013416	0,025270	0,034050	0,741684	0,087886	
0,013453	0,026315	0,033493	0,785183	0,088411	
0,013491	0,027208	0,032931	0,825692	0,082358	
0,013528	0,027940	0,032363	0,862785	0,081617	
0,013566	0,028504	0,031790	0,896074	0,071118	
0,013603	0,028897	0,031213	0,925209	0,075750	
0,013641	0,029115	0,030632	0,949886	0,067968	
0,013678	0,029160	0,030047	0,969844	0,073773	
0,013716	0,029033	0,029460	0,984875	0,072013	
0,013753	0,028738	0,028869	0,994822	0,072322	
0,013791	0,028282	0,028276	0,999580	0,060804	
0,013828	0,027674	0,027681	0,999099	0,062471	
0,013866	0,026923	0,027085	0,993384	0,054566	
0,013903	0,026041	0,026488	0,982495	0,051138	
0,013941	0,025040	0,025890	0,966547	0,043819	
0,013978	0,023934	0,025291	0,945707	0,049223	
0,014016	0,022737	0,024693	0,920192	0,043294	
0,014054	0,021465	0,024096	0,890272	0,047895	
0,014091	0,020134	0,023499	0,856259	0,039620	
0,014129	0,018758	0,022903	0,818510	0,041997	
0,014166	0,017355	0,022309	0,777422	0,032733	
0,014204	0,015938	0,021717	0,733425	0,037396	
0,014241	0,014524	0,021128	0,686980	0,025445	
0,014279	0,013126	0,020541	0,638574	0,021832	
0,014316	0,011757	0,019958	0,588716	0,016150	
0,014354	0,010431	0,019378	0,537927	0,025723	
0,014391	0,009157	0,018802	0,486741	0,020196	
0,014429	0,007948	0,018230	0,435694	0,021215	
0,014466	0,006810	0,017662	0,385322	0,011611	
0,014504	0,005752	0,017100	0,336152	0,010839	
0,014541	0,004779	0,016543	0,288700	0,008122	
0,014579	0,003896	0,015991	0,243465	0,017880	
0,014616	0,003105	0,015445	0,200919	0,010623	
0,014654	0,002409	0,014905	0,161510	0,012167	
0,014691	0,001807	0,014371	0,125650	0,008338	
0,014729	0,001298	0,013844	0,093716	0,013340	
0,014767	0,000881	0,013325	0,066043	0,010839	
0,014804	0,000550	0,012812	0,042919	0,014977	
0,014842	0,000303	0,012307	0,024589	0,014359	
0,014879	0,000133	0,011810	0,011244	0,020844	
0,014917	0,000034	0,011321	0,003023	0,013804	
0,014954	0,000000	0,010840	0,000014	0,019084	
0,014992	0,000023	0,010367	0,002248	0,013773	
0,015029	0,000096	0,009904	0,009701	0,018127	
0,015067	0,000211	0,009449	0,022295	0,011148	
0,015104	0,000359	0,009003	0,039898	0,015842	
0,015142	0,000534	0,008567	0,062326	0,013958	
0,015179	0,000728	0,008140	0,089342	0,018744	
0,015217	0,000933	0,007724	0,120665	0,015286	
0,015254	0,001142	0,007317	0,155965	0,022975	
0,015292	0,001349	0,006920	0,194873	0,021956	
0,015329	0,001549	0,006533	0,236980	0,025415	
0,015367	0,001736	0,006157	0,281844	0,017972	
0,015404	0,001906	0,005791	0,328996	0,024704	
0,015442	0,002056	0,005436	0,377941	0,021153	
0,015479	0,002181	0,005091	0,428166	0,030479	
0,015517	0,002281	0,004758	0,479144	0,026773	
0,015555	0,002354	0,004435	0,530341	0,031467	
0,015592	0,002398	0,004124	0,581220	0,026742	
0,015630	0,002415	0,003824	0,631247	0,040669	
0,015667	0,002405	0,003535	0,679898	0,033783	
0,015705	0,002368	0,003257	0,726662	0,034370	
0,015742	0,002307	0,002990	0,771050	0,030695	
0,015780	0,002224	0,002735	0,812597	0,039650	
0,015817	0,002122	0,002492	0,850866	0,037581	
0,015855	0,002002	0,002260	0,885456	0,044530	
0,015892	0,001869	0,002039	0,916005	0,039558	
0,015930	0,001725	0,001830	0,942192	0,043078	
0,015967	0,001574	0,001632	0,963743	0,038601	
0,016005	0,001419	0,001446	0,980432	0,046290	
0,016042	0,001263	0,001272	0,992084	0,039311	
0,016080	0,001108	0,001109	0,998576	0,046722	
0,016117	0,000958	0,000957	0,999842	0,042584	
0,016155	0,000814	0,000817	0,995867	0,047216	
0,016192	0,000679	0,000688	0,986693	0,043047	
0,016230	0,000555	0,000571	0,972417	0,046413	
0,016268	0,000443	0,000464	0,953188	0,041596	
0,016305	0,000343	0,000369	0,929208	0,044869	
0,016343	0,000257	0,000285	0,900728	0,041256	
0,016380	0,000184	0,000212	0,868046	0,044900	
0,016418	0,000125	0,000150	0,831507	0,038539	
0,016455	0,000079	0,000099	0,791492	0,043912	
0,016493	0,000044	0,000059	0,748421	0,037643	
0,016530	0,000020	0,000029	0,702745	0,036408	
0,016568	0,000006	0,000010	0,654945	0,032949	
0,016605	0,000000	0,000001	0,605520	0,040330	
0,016643	0,000001	0,000002	0,554989	0,037149	
0,016680	0,000007	0,000013	0,503882	0,043665	
0,016718	0,000016	0,000035	0,452734	0,033691	
0,016755	0,000027	0,000066	0,402082	0,034185	
0,016793	0,000038	0,000107	0,352457	0,023099	
0,016830	0,000048	0,000157	0,304378	0,025353	
0,016868	0,000056	0,000217	0,258351	0,022759	
0,016905	0,000061	0,000285	0,214857	0,022079	
0,016943	0,000063	0,000363	0,174353	0,016058	
0,016981	0,000062	0,000450	0,137263	0,018034	
0,017018	0,000057	0,000545	0,103976	0,009388	
0,017056	0,000049	0,000648	0,074840	0,013526	
0,017093	0,000038	0,000760	0,050162	0,011642	
0,017131	0,000027	0,000880	0,030200	0,017108	
0,017168	0,000015	0,001007	0,015163	0,011673	
0,017206	0,000006	0,001142	0,005209	0,017725	
0,017243	0,000001	0,001285	0,000442	0,012074	
0,017281	0,000001	0,001434	0,000912	0,018158	
0,017318	0,000011	0,001591	0,006614	0,011426	
0,017356	0,000031	0,001754	0,017488	0,016583	
0,017393	0,000064	0,001924	0,033421	0,012167	
0,017431	0,000114	0,002100	0,054245	0,014668	
0,017468	0,000182	0,002282	0,079742	0,012970	
0,017506	0,000271	0,002469	0,109644	0,020505	
0,017543	0,000383	0,002663	0,143639	0,016984	
0,017581	0,000519	0,002861	0,181369	0,025291	
0,017618	0,000682	0,003065	0,222439	0,024859	
0,017656	0,000873	0,003273	0,266419	0,031313	
0,017694	0,001091	0,003486	0,312848	0,025075	
0,017731	0,001339	0,003704	0,361238	0,032146	
0,017769	0,001615	0,003925	0,411083	0,028719	
0,017806	0,001918	0,004151	0,461861	0,035049	
0,017844	0,002248	0,004379	0,513037	0,034771	
0,017881	0,002603	0,004612	0,564078	0,041781	
0,017919	0,002980	0,004847	0,614446	0,038940	
0,017956	0,003377	0,005085	0,663615	0,049440	
0,017994	0,003789	0,005326	0,711069	0,048853	
0,018031	0,004214	0,005569	0,756310	0,054010	
0,018069	0,004648	0,005814	0,798864	0,049656	
0,018106	0,005084	0,006061	0,838286	0,062842	
0,018144	0,005519	0,006310	0,874162	0,060618	
0,018181	0,005948	0,006560	0,906116	0,066177	
0,018219	0,006364	0,006811	0,933812	0,059476	
0,018256	0,006763	0,007063	0,956962	0,065806	
0,018294	0,007139	0,007315	0,975322	0,065806	
0,018331	0,007487	0,007568	0,988699	0,068369	
0,018369	0,007803	0,007821	0,996954	0,064324	
0,018407	0,008080	0,008074	1,000000	0,072816	
0,018444	0,008314	0,008327	0,997805	0,069913	
0,018482	0,008502	0,008579	0,990392	0,078097	
0,018519	0,008641	0,008831	0,977840	0,066547	
0,018557	0,008726	0,009081	0,960278	0,066238	
0,018594	0,008756	0,009330	0,937893	0,063706	
0,018632	0,008730	0,009578	0,910917	0,069574	
0,018669	0,008647	0,009824	0,879635	0,063089	
0,018707	0,008507	0,010068	0,844374	0,064417	
0,018744	0,008310	0,010310	0,805503	0,059321	
0,018782	0,008059	0,010550	0,763431	0,062193	
0,018819	0,007757	0,010787	0,718597	0,051725	
0,018857	0,007406	0,011022	0,671472	0,054689	
0,018894	0,007010	0,011254	0,622551	0,045579	
0,018932	0,006576	0,011482	0,572345	0,046043	
0,018969	0,006108	0,011708	0,521381	0,043263	
0,019007	0,005613	0,011930	0,470193	0,045672	
0,019044	0,005097	0,012148	0,419318	0,029367	
0,019082	0,004568	0,012362	0,369288	0,036037	
0,019120	0,004034	0,012573	0,320629	0,024241	
0,019157	0,003502	0,012779	0,273850	0,028317	
0,019195	0,002980	0,012981	0,229441	0,025785	
0,019232	0,002477	0,013178	0,187868	0,026742	
0,019270	0,002001	0,013371	0,149567	0,020103	
0,019307	0,001560	0,013560	0,114939	0,024365	
0,019345	0,001160	0,013743	0,084347	0,013649	
0,019382	0,000809	0,013921	0,058111	0,011580	
0,019420	0,000515	0,014094	0,036507	0,009542	
0,019457	0,000282	0,014262	0,019761	0,017015	
0,019495	0,000116	0,014424	0,008048	0,012105	
0,019532	0,000022	0,014581	0,001491	0,014267	
0,019570	0,000002	0,014732	0,000159	0,010345	
0,019607	0,000061	0,014877	0,004065	0,014020	
0,019645	0,000198	0,015017	0,013169	0,012043	
0,019682	0,000415	0,015151	0,027375	0,017725	
0,019720	0,000711	0,015278	0,046535	0,009264	
0,019757	0,001086	0,015400	0,070447	0,013001	
0,019795	0,001535	0,015515	0,098861	0,010839	
0,019833	0,002056	0,015624	0,131479	0,020381	
0,019870	0,002643	0,015727	0,167960	0,012383	
0,019908	0,003292	0,015823	0,207920	0,014205	
0,019945	0,003996	0,015913	0,250941	0,012908	
0,019983	0,004747	0,015996	0,296572	0,020937	
0,020020	0,005538	0,016073	0,344335	0,010530	
0,020058	0,006360	0,016143	0,393729	0,015070	
0,020095	0,007204	0,016207	0,444238	0,012723	
0,020133	0,008061	0,016264	0,495330	0,021307	
0,020170	0,008921	0,016314	0,546471	0,012939	
0,020208	0,009774	0,016358	0,597126	0,015842	
0,020245	0,010611	0,016395	0,646762	0,012105	
0,020283	0,011421	0,016426	0,694861	0,018127	
0,020320	0,012195	0,016449	0,740917	0,013124	
0,020358	0,012925	0,016466	0,784449	0,015656	
0,020395	0,013602	0,016477	0,825000	0,012105	
0,020433	0,014217	0,016480	0,862145	0,020381	
0,020470	0,014765	0,016477	0,895494	0,013742	
0,020508	0,015238	0,016468	0,924700	0,015934	
0,020546	0,015630	0,016452	0,949455	0,011951	
0,020583	0,015938	0,016429	0,969500	0,016861	
0,020621	0,016158	0,016400	0,984625	0,009727	
0,020658	0,016288	0,016364	0,994671	0,012167	
0,020696	0,016325	0,016322	0,999535	0,009233	
0,020733	0,016271	0,016274	0,999163	0,017972	
0,020771	0,016125	0,016219	0,993561	0,012970	
0,020808	0,015891	0,016159	0,982787	0,015348	
0,020846	0,015570	0,016092	0,966954	0,009110	
0,020883	0,015167	0,016019	0,946228	0,014390	
0,020921	0,014687	0,015940	0,920826	0,008708	
0,020958	0,014136	0,015855	0,891015	0,011364	
0,020996	0,013520	0,015764	0,857106	0,008616	
0,021033	0,012847	0,015668	0,819456	0,013371	
0,021071	0,012125	0,015565	0,778458	0,011302	
0,021108	0,011362	0,015458	0,734543	0,016922	
0,021146	0,010567	0,015345	0,688170	0,008060	
0,021183	0,009749	0,015226	0,639826	0,013093	
0,021221	0,008917	0,015103	0,590017	0,011333	
0,021259	0,008080	0,014974	0,539265	0,016953	
0,021296	0,007248	0,014841	0,488101	0,008183	
0,021334	0,006430	0,014702	0,437063	0,014946	
0,021371	0,005633	0,014559	0,386684	0,007658	
0,021409	0,004867	0,014411	0,337493	0,012290	
0,021446	0,004138	0,014259	0,290005	0,009449	
0,021484	0,003453	0,014102	0,244717	0,018003	
0,021521	0,002819	0,013941	0,202104	0,011951	
0,021559	0,002242	0,013776	0,162613	0,015656	
0,021596	0,001725	0,013607	0,126657	0,008801	
0,021634	0,001272	0,013434	0,094613	0,014267	
0,021671	0,000886	0,013258	0,066817	0,009511	
0,021709	0,000570	0,013078	0,043560	0,014637	
0,021746	0,000324	0,012894	0,025085	0,008986	
0,021784	0,000147	0,012708	0,011586	0,014174	
0,021821	0,000040	0,012518	0,003205	0,010623	
0,021859	0,000000	0,012326	0,000030	0,016830	
0,021896	0,000025	0,012130	0,002092	0,009449	
0,021934	0,000112	0,011933	0,009372	0,013804	
0,021972	0,000256	0,011732	0,021792	0,010252	
0,022009	0,000453	0,011530	0,039223	0,015533	
0,022047	0,000697	0,011325	0,061481	0,011426	
0,022084	0,000983	0,011118	0,088334	0,015409	
0,022122	0,001304	0,010909	0,119499	0,012198	
0,022159	0,001656	0,010699	0,154652	0,016027	
0,022197	0,002030	0,010487	0,193422	0,014236	
0,022234	0,002420	0,010274	0,235405	0,019053	
0,022272	0,002820	0,010060	0,280160	0,012043	
0,022309	0,003223	0,009845	0,327218	0,015533	
0,022347	0,003623	0,009628	0,376086	0,009635	
0,022384	0,004014	0,009411	0,426252	0,017633	
0,022422	0,004390	0,009194	0,477191	0,008029	
0,022459	0,004746	0,008976	0,528369	0,011858	
0,022497	0,005076	0,008758	0,579250	0,007720	
0,022534	0,005378	0,008540	0,629300	0,017200	
0,022572	0,005646	0,008322	0,677996	0,009233	
0,022609	0,005878	0,008104	0,724826	0,012229	
0,022647	0,006071	0,007887	0,769302	0,012012	
0,022685	0,006224	0,007670	0,810956	0,023346	
0,022722	0,006335	0,007453	0,849352	0,018065	
0,022760	0,006403	0,007238	0,884089	0,020875	
0,022797	0,006429	0,007024	0,914802	0,017417	
0,022835	0,006414	0,006810	0,941169	0,024025	
0,022872	0,006358	0,006598	0,962915	0,023469	
0,022910	0,006263	0,006388	0,979811	0,033258	
0,022947	0,006131	0,006179	0,991680	0,028904	
0,022985	0,005966	0,005972	0,998399	0,032918	
0,023022	0,005769	0,005766	0,999897	0,028626	
0,023060	0,005545	0,005563	0,996158	0,037798	
0,023097	0,005296	0,005361	0,987222	0,037056	
0,023135	0,005027	0,005162	0,973182	0,045610	
0,023172	0,004741	0,004965	0,954185	0,039650	
0,023210	0,004442	0,004771	0,930430	0,043449	
0,023247	0,004134	0,004580	0,902166	0,044499	
0,023285	0,003821	0,004391	0,869690	0,048420	
0,023322	0,003506	0,004204	0,833341	0,043819	
0,023360	0,003193	0,004021	0,793501	0,056202	
0,023397	0,002885	0,003841	0,750586	0,053114	
0,023435	0,002585	0,003664	0,705047	0,055307	
0,023473	0,002296	0,003491	0,657360	0,050984	
0,023510	0,002020	0,003321	0,608024	0,055646	
0,023548	0,001760	0,003154	0,557558	0,049964	
0,023585	0,001516	0,002991	0,506488	0,057592	
0,023623	0,001290	0,002831	0,455351	0,051323	
0,023660	0,001083	0,002675	0,404682	0,051972	
0,023698	0,000896	0,002523	0,355012	0,045302	
0,023735	0,000729	0,002375	0,306860	0,053423	
0,023773	0,000582	0,002231	0,260732	0,046012	
0,023810	0,000454	0,002091	0,217110	0,050304	
0,023848	0,000345	0,001956	0,176452	0,046351	
0,023885	0,000254	0,001824	0,139183	0,044591	
0,023923	0,000179	0,001697	0,105693	0,044591	
0,023960	0,000120	0,001574	0,076334	0,043171	
0,023998	0,000075	0,001455	0,051412	0,031838	
0,024035	0,000042	0,001341	0,031190	0,035883	
0,024073	0,000020	0,001231	0,015878	0,028194	
0,024110	0,000006	0,001126	0,005637	0,032733	
0,024148	0,000001	0,001025	0,000574	0,024704	
0,024186	0,000001	0,000929	0,000742	0,029583	
0,024223	0,000005	0,000838	0,006139	0,020319	
0,024261	0,000013	0,000751	0,016710	0,025168	
0,024298	0,000022	0,000669	0,032342	0,022203	
0,024336	0,000031	0,000592	0,052873	0,028441	
0,024373	0,000041	0,000520	0,078086	0,017046	
0,024411	0,000049	0,000452	0,107719	0,018158	
0,024448	0,000055	0,000389	0,141460	0,012661	
0,024486	0,000059	0,000330	0,178957	0,015286	
0,024523	0,000061	0,000277	0,219816	0,009079	
0,024561	0,000060	0,000228	0,263610	0,016552	
0,024598	0,000057	0,000184	0,309879	0,009202	
0,024636	0,000052	0,000145	0,358139	0,011765	
0,024673	0,000045	0,000110	0,407886	0,008029	
0,024711	0,000037	0,000081	0,458597	0,015842	
0,024748	0,000028	0,000056	0,509741	0,012754	
0,024786	0,000020	0,000035	0,560784	0,014298	
0,024823	0,000012	0,000020	0,611189	0,009295	
0,024861	0,000006	0,000008	0,660431	0,015348	
0,024899	0,000001	0,000002	0,707992	0,011642	
0,024936	0,000000	0,000000	0,753374	0,014576	
0,024974	0,000002	0,000003	0,796103	0,007967	
0,025011	0,000008	0,000010	0,835731	0,012229	
0,025049	0,000018	0,000021	0,871843	0,010746	
0,025086	0,000034	0,000037	0,904061	0,020999	
0,025124	0,000053	0,000057	0,932047	0,013618	
0,025161	0,000078	0,000082	0,955509	0,016737	
0,025199	0,000108	0,000111	0,974200	0,015039	
0,025236	0,000142	0,000143	0,987925	0,019578	
0,025274	0,000180	0,000180	0,996541	0,012537	
0,025311	0,000221	0,000221	0,999956	0,013711	
0,025349	0,000266	0,000266	0,998136	0,013680	
0,025386	0,000313	0,000315	0,991100	0,020597	
0,025424	0,000360	0,000368	0,978921	0,017509	
0,025461	0,000408	0,000424	0,961726	0,022079	
0,025499	0,000455	0,000484	0,939697	0,020783	
0,025536	0,000500	0,000548	0,913063	0,029336	
0,025574	0,000543	0,000615	0,882104	0,024982	
0,025612	0,000581	0,000685	0,847144	0,026248	
0,025649	0,000614	0,000759	0,808549	0,017540	
0,025687	0,000642	0,000836	0,766722	0,025198	
0,025724	0,000662	0,000916	0,722103	0,018621	
0,025762	0,000675	0,001000	0,675159	0,021246	
0,025799	0,000680	0,001086	0,626380	0,019115	
0,025837	0,000677	0,001175	0,576279	0,025291	
0,025874	0,000666	0,001266	0,525379	0,018436	
0,025912	0,000646	0,001361	0,474213	0,025940	
0,025949	0,000617	0,001457	0,423318	0,019208	
0,025987	0,000581	0,001557	0,373225	0,019331	
0,026024	0,000538	0,001658	0,324461	0,012414	
0,026062	0,000489	0,001762	0,277535	0,014823	
0,026099	0,000435	0,001868	0,232938	0,014606	
0,026137	0,000378	0,001976	0,191138	0,018158	
0,026174	0,000318	0,002086	0,152573	0,011364	
0,026212	0,000259	0,002198	0,117645	0,012939	
0,026249	0,000201	0,002311	0,086722	0,011457	
0,026287	0,000146	0,002426	0,060125	0,018930	
0,026325	0,000097	0,002542	0,038135	0,011364	
0,026362	0,000056	0,002660	0,020981	0,014853	
0,026400	0,000025	0,002779	0,008842	0,007319	
0,026437	0,000005	0,002899	0,001847	0,011179	
0,026475	0,000000	0,003020	0,000067	0,008399	
0,026512	0,000011	0,003142	0,003522	0,015440	
0,026550	0,000040	0,003264	0,012175	0,010438	
0,026587	0,000088	0,003388	0,025936	0,013248	
0,026625	0,000157	0,003512	0,044661	0,009048	
0,026662	0,000248	0,003636	0,068153	0,015162	
0,026700	0,000362	0,003760	0,096166	0,012445	
0,026737	0,000499	0,003885	0,128408	0,018003	
0,026775	0,000660	0,004010	0,164540	0,014884	
0,026812	0,000845	0,004135	0,204185	0,021153	
0,026850	0,001053	0,004260	0,246926	0,014267	
0,026887	0,001282	0,004384	0,292317	0,017386	
0,026925	0,001533	0,004509	0,339882	0,010963	
0,026962	0,001804	0,004632	0,389124	0,015131	
0,027000	0,002092	0,004756	0,439526	0,000000	

