x-axis	Total diffraction	Diffraction pattern	Interference pattern	From Camera	
-0,007674	0,000929	0,042735	0,021632	0,298795	
-0,007637	0,000312	0,044893	0,006911	0,292405	
-0,007599	0,000001	0,047112	0,000032	0,289944	
-0,007562	0,000347	0,049392	0,006982	0,276501	
-0,007524	0,001722	0,051733	0,033115	0,273614	
-0,007486	0,004475	0,054136	0,082263	0,267200	
-0,007449	0,008873	0,056600	0,155987	0,277164	
-0,007411	0,015037	0,059127	0,253068	0,271886	
-0,007374	0,022907	0,061716	0,369344	0,272288	
-0,007336	0,032209	0,064368	0,497928	0,259556	
-0,007299	0,042457	0,067083	0,629793	0,259319	
-0,007261	0,052983	0,069861	0,754680	0,247249	
-0,007224	0,062993	0,072702	0,862198	0,245663	
-0,007186	0,071649	0,075607	0,942994	0,225025	
-0,007149	0,078160	0,078575	0,989835	0,216340	
-0,007111	0,081884	0,081607	0,998456	0,199962	
-0,007074	0,082403	0,084703	0,968066	0,202400	
-0,007036	0,079595	0,087863	0,901444	0,191702	
-0,006999	0,073651	0,091087	0,804608	0,191797	
-0,006961	0,065071	0,094375	0,686100	0,182567	
-0,006924	0,054605	0,097728	0,555999	0,186638	
-0,006886	0,043175	0,101144	0,424765	0,181881	
-0,006849	0,031763	0,104625	0,302093	0,181100	
-0,006811	0,021295	0,108170	0,195902	0,171420	
-0,006773	0,012536	0,111779	0,111601	0,180295	
-0,006736	0,005999	0,115452	0,051701	0,176721	
-0,006698	0,001895	0,119190	0,015819	0,183372	
-0,006661	0,000128	0,122991	0,001038	0,178899	
-0,006623	0,000327	0,126856	0,002569	0,184413	
-0,006586	0,001918	0,130784	0,014590	0,180650	
-0,006548	0,004219	0,134776	0,031148	0,179727	
-0,006511	0,006555	0,138832	0,046982	0,168248	
-0,006473	0,008356	0,142950	0,058165	0,168012	
-0,006436	0,009238	0,147132	0,062477	0,160841	
-0,006398	0,009049	0,151376	0,059485	0,166544	
-0,006361	0,007875	0,155682	0,050335	0,161385	
-0,006323	0,006003	0,160050	0,037320	0,163610	
-0,006286	0,003851	0,164481	0,023299	0,156486	
-0,006248	0,001882	0,168972	0,011085	0,164391	
-0,006211	0,000506	0,173525	0,002904	0,162852	
-0,006173	0,000000	0,178138	0,000002	0,175206	
-0,006136	0,000454	0,182812	0,002471	0,175278	
-0,006098	0,001753	0,187546	0,009303	0,192838	
-0,006060	0,003605	0,192339	0,018650	0,205074	
-0,006023	0,005595	0,197191	0,028234	0,217996	
-0,005985	0,007277	0,202101	0,035827	0,223250	
-0,005948	0,008263	0,207070	0,039710	0,242184	
-0,005910	0,008315	0,212096	0,039010	0,248385	
-0,005873	0,007396	0,217179	0,033886	0,258443	
-0,005835	0,005694	0,222318	0,025488	0,258538	
-0,005798	0,003596	0,227514	0,015730	0,274750	
-0,005760	0,001615	0,232764	0,006906	0,274939	
-0,005723	0,000290	0,238069	0,001213	0,289991	
-0,005685	0,000070	0,243428	0,000287	0,296168	
-0,005648	0,001207	0,248840	0,004827	0,315149	
-0,005610	0,003678	0,254304	0,014392	0,313327	
-0,005573	0,007158	0,259821	0,027414	0,323125	
-0,005535	0,011053	0,265388	0,041444	0,334675	
-0,005498	0,014595	0,271006	0,053591	0,355004	
-0,005460	0,016989	0,276674	0,061101	0,348330	
-0,005423	0,017586	0,282390	0,061969	0,360306	
-0,005385	0,016066	0,288154	0,055481	0,354271	
-0,005347	0,012583	0,293965	0,042595	0,372045	
-0,005310	0,007853	0,299823	0,026063	0,374885	
-0,005272	0,003153	0,305725	0,010262	0,378482	
-0,005235	0,000231	0,311673	0,000739	0,377654	
-0,005197	0,001117	0,317664	0,003499	0,383878	
-0,005160	0,007856	0,323698	0,024150	0,374435	
-0,005122	0,022206	0,329773	0,067005	0,375784	
-0,005085	0,045327	0,335889	0,134282	0,368021	
-0,005047	0,077520	0,342045	0,225523	0,371216	
-0,005010	0,118053	0,348240	0,337332	0,358555	
-0,004972	0,165107	0,354472	0,463494	0,369276	
-0,004935	0,215870	0,360741	0,595465	0,360188	
-0,004897	0,266762	0,367046	0,723207	0,354649	
-0,004860	0,313786	0,373385	0,836250	0,330698	
-0,004822	0,352956	0,379758	0,924856	0,329634	
-0,004785	0,380753	0,386163	0,981142	0,313895	
-0,004747	0,394539	0,392599	1,000000	0,305611	
-0,004710	0,392897	0,399066	0,979703	0,279696	
-0,004672	0,375819	0,405561	0,922108	0,269377	
-0,004634	0,344731	0,412084	0,832441	0,251982	
-0,004597	0,302347	0,418634	0,718672	0,251840	
-0,004559	0,252363	0,425209	0,590584	0,246870	
-0,004522	0,199030	0,431809	0,458655	0,256526	
-0,004484	0,146668	0,438431	0,332884	0,259082	
-0,004447	0,099179	0,445075	0,221742	0,284998	
-0,004409	0,059628	0,451740	0,131347	0,297115	
-0,004372	0,029938	0,458423	0,064985	0,322036	
-0,004334	0,010754	0,465125	0,023008	0,327811	
-0,004297	0,001474	0,471843	0,003108	0,345869	
-0,004259	0,000438	0,478577	0,000910	0,345135	
-0,004222	0,005255	0,485325	0,010774	0,351242	
-0,004184	0,013201	0,492085	0,026696	0,350626	
-0,004147	0,021638	0,498856	0,043162	0,359643	
-0,004109	0,028379	0,505638	0,055848	0,346934	
-0,004072	0,031963	0,512428	0,062068	0,350958	
-0,004034	0,031793	0,519226	0,060931	0,338674	
-0,003997	0,028126	0,526029	0,053206	0,341609	
-0,003959	0,021920	0,532837	0,040936	0,335314	
-0,003921	0,014584	0,539647	0,026893	0,356069	
-0,003884	0,007666	0,546460	0,013960	0,362152	
-0,003846	0,002536	0,553273	0,004561	0,383618	
-0,003809	0,000126	0,560084	0,000224	0,384636	
-0,003771	0,000768	0,566893	0,001348	0,407498	
-0,003734	0,004147	0,573698	0,007192	0,420657	
-0,003696	0,009388	0,580498	0,016093	0,448773	
-0,003659	0,015251	0,587291	0,025841	0,458003	
-0,003621	0,020387	0,594075	0,034148	0,493196	
-0,003584	0,023622	0,600850	0,039121	0,486782	
-0,003546	0,024207	0,607613	0,039644	0,510165	
-0,003509	0,021980	0,614363	0,035600	0,518425	
-0,003471	0,017412	0,621100	0,027896	0,536601	
-0,003434	0,011532	0,627820	0,018278	0,547251	
-0,003396	0,005730	0,634524	0,008986	0,561830	
-0,003359	0,001475	0,641209	0,002289	0,582113	
-0,003321	0,000007	0,647873	0,000011	0,621423	
-0,003284	0,002053	0,654517	0,003122	0,630819	
-0,003246	0,007631	0,661137	0,011486	0,667243	
-0,003208	0,015980	0,667732	0,023815	0,685088	
-0,003171	0,025650	0,674302	0,037852	0,715429	
-0,003133	0,034738	0,680844	0,050771	0,718695	
-0,003096	0,041254	0,687357	0,059723	0,734978	
-0,003058	0,043544	0,693840	0,062449	0,750645	
-0,003021	0,040716	0,700291	0,057856	0,785578	
-0,002983	0,032983	0,706708	0,046442	0,792275	
-0,002946	0,021855	0,713091	0,030497	0,813197	
-0,002908	0,010128	0,719437	0,014008	0,814144	
-0,002871	0,001661	0,725746	0,002277	0,814712	
-0,002833	0,000934	0,732015	0,001270	0,827516	
-0,002796	0,012452	0,738244	0,016785	0,847727	
-0,002758	0,040065	0,744430	0,053555	0,873500	
-0,002721	0,086298	0,750573	0,114411	0,878991	
-0,002683	0,151801	0,756671	0,199630	0,882068	
-0,002646	0,234994	0,762723	0,306584	0,881855	
-0,002608	0,331998	0,768727	0,429757	0,866116	
-0,002571	0,436856	0,774681	0,561144	0,861289	
-0,002533	0,542049	0,780585	0,690999	0,827634	
-0,002495	0,639254	0,786437	0,808852	0,810665	
-0,002458	0,720246	0,792235	0,904663	0,772206	
-0,002420	0,777836	0,797978	0,969966	0,738149	
-0,002383	0,806715	0,803666	0,998859	0,731357	
-0,002345	0,804103	0,809295	0,988699	0,710506	
-0,002308	0,770101	0,814866	0,940418	0,675313	
-0,002270	0,707699	0,820377	0,858410	0,649161	
-0,002233	0,622439	0,825826	0,750012	0,612477	
-0,002195	0,521773	0,831212	0,624640	0,594538	
-0,002158	0,414200	0,836534	0,492704	0,581828	
-0,002120	0,308297	0,841791	0,364439	0,594822	
-0,002083	0,211771	0,846981	0,248802	0,577166	
-0,002045	0,130659	0,852103	0,152583	0,577356	
-0,002008	0,068766	0,857156	0,079831	0,577971	
-0,001970	0,027418	0,862138	0,031646	0,598135	
-0,001933	0,005547	0,867048	0,006366	0,616666	
-0,001895	0,000070	0,871886	0,000080	0,650297	
-0,001858	0,006513	0,876650	0,007393	0,628310	
-0,001820	0,019756	0,881338	0,022306	0,643481	
-0,001782	0,034816	0,885951	0,039105	0,605709	
-0,001745	0,047520	0,890485	0,053102	0,598182	
-0,001707	0,055002	0,894941	0,061157	0,571723	
-0,001670	0,055957	0,899318	0,061916	0,590041	
-0,001632	0,050621	0,903613	0,055746	0,557783	
-0,001595	0,040513	0,907827	0,044407	0,539370	
-0,001557	0,027989	0,911958	0,030540	0,509976	
-0,001520	0,015703	0,916005	0,017059	0,492415	
-0,001482	0,006060	0,919967	0,006554	0,472203	
-0,001445	0,000761	0,923843	0,000819	0,475777	
-0,001407	0,000517	0,927632	0,000555	0,498639	
-0,001370	0,004964	0,931333	0,005304	0,524649	
-0,001332	0,012788	0,934946	0,013611	0,542281	
-0,001295	0,022035	0,938469	0,023364	0,569806	
-0,001257	0,030526	0,941901	0,032250	0,593141	
-0,001220	0,036316	0,945242	0,038231	0,620430	
-0,001182	0,038090	0,948491	0,039961	0,624500	
-0,001145	0,035435	0,951647	0,037053	0,665089	
-0,001107	0,028934	0,954709	0,030158	0,661515	
-0,001069	0,020050	0,957677	0,020833	0,680165	
-0,001032	0,010842	0,960549	0,011232	0,673704	
-0,000994	0,003544	0,963325	0,003661	0,705962	
-0,000957	0,000102	0,966004	0,000105	0,714766	
-0,000919	0,001738	0,968586	0,001786	0,747971	
-0,000882	0,008654	0,971069	0,008868	0,731049	
-0,000844	0,019911	0,973454	0,020353	0,742504	
-0,000807	0,033540	0,975740	0,034205	0,790051	
-0,000769	0,046875	0,977926	0,047697	0,830592	
-0,000732	0,057050	0,980011	0,057928	0,865335	
-0,000694	0,061606	0,981996	0,062427	0,895179	
-0,000657	0,059078	0,983879	0,059750	0,917876	
-0,000619	0,049483	0,985660	0,049956	0,932904	
-0,000582	0,034593	0,987338	0,034865	0,938821	
-0,000544	0,017939	0,988914	0,018051	0,942087	
-0,000507	0,004508	0,990386	0,004530	0,950512	
-0,000469	0,000167	0,991755	0,000168	0,965044	
-0,000432	0,010871	0,993020	0,010893	0,971695	
-0,000394	0,041764	0,994181	0,041801	0,985066	
-0,000356	0,096301	0,995237	0,096286	0,999266	
-0,000319	0,175527	0,996188	0,175333	1,000000	
-0,000281	0,277622	0,997034	0,277079	0,985563	
-0,000244	0,397808	0,997775	0,396735	0,988237	
-0,000206	0,528640	0,998410	0,526878	0,987670	
-0,000169	0,660676	0,998940	0,658126	0,993113	
-0,000131	0,783442	0,999364	0,780086	0,983410	
-0,000094	0,886574	0,999682	0,882495	0,961447	
-0,000056	0,961000	0,999894	0,956376	0,945400	
-0,000019	1,000000	1,000000	0,995083	0,939413	
0,000019	1,000000	1,000000	0,995083	0,925331	
0,000056	0,961000	0,999894	0,956376	0,907084	
0,000094	0,886574	0,999682	0,882495	0,882446	
0,000131	0,783442	0,999364	0,780086	0,849620	
0,000169	0,660676	0,998940	0,658126	0,828959	
0,000206	0,528640	0,998410	0,526878	0,815919	
0,000244	0,397808	0,997775	0,396735	0,810333	
0,000281	0,277622	0,997034	0,277079	0,788962	
0,000319	0,175527	0,996188	0,175333	0,762928	
0,000356	0,096301	0,995237	0,096286	0,721156	
0,000394	0,041764	0,994181	0,041801	0,719073	
0,000432	0,010871	0,993020	0,010893	0,718553	
0,000469	0,000167	0,991755	0,000168	0,720399	
0,000507	0,004508	0,990386	0,004530	0,725510	
0,000544	0,017939	0,988914	0,018051	0,713417	
0,000582	0,034593	0,987338	0,034865	0,717204	
0,000619	0,049483	0,985660	0,049956	0,715618	
0,000657	0,059078	0,983879	0,059750	0,717535	
0,000694	0,061606	0,981996	0,062427	0,694460	
0,000732	0,057050	0,980011	0,057928	0,682082	
0,000769	0,046875	0,977926	0,047697	0,646842	
0,000807	0,033540	0,975740	0,034205	0,636428	
0,000844	0,019911	0,973454	0,020353	0,596123	
0,000882	0,008654	0,971069	0,008868	0,559937	
0,000919	0,001738	0,968586	0,001786	0,504674	
0,000957	0,000102	0,966004	0,000105	0,492983	
0,000994	0,003544	0,963325	0,003661	0,472440	
0,001032	0,010842	0,960549	0,011232	0,467446	
0,001069	0,020050	0,957677	0,020833	0,455163	
0,001107	0,028934	0,954709	0,030158	0,462595	
0,001145	0,035435	0,951647	0,037053	0,470334	
0,001182	0,038090	0,948491	0,039961	0,497196	
0,001220	0,036316	0,945242	0,038231	0,506213	
0,001257	0,030526	0,941901	0,032250	0,535678	
0,001295	0,022035	0,938469	0,023364	0,546849	
0,001332	0,012788	0,934946	0,013611	0,581331	
0,001370	0,004964	0,931333	0,005304	0,569167	
0,001407	0,000517	0,927632	0,000555	0,575841	
0,001445	0,000761	0,923843	0,000819	0,559132	
0,001482	0,006060	0,919967	0,006554	0,576575	
0,001520	0,015703	0,916005	0,017059	0,580882	
0,001557	0,027989	0,911958	0,030540	0,586799	
0,001595	0,040513	0,907827	0,044407	0,575273	
0,001632	0,050621	0,903613	0,055746	0,592503	
0,001670	0,055957	0,899318	0,061916	0,613140	
0,001707	0,055002	0,894941	0,061157	0,666651	
0,001745	0,047520	0,890485	0,053102	0,680307	
0,001782	0,034816	0,885951	0,039105	0,725771	
0,001820	0,019756	0,881338	0,022306	0,737818	
0,001858	0,006513	0,876650	0,007393	0,757367	
0,001895	0,000070	0,871886	0,000080	0,771022	
0,001933	0,005547	0,867048	0,006366	0,774549	
0,001970	0,027418	0,862138	0,031646	0,789388	
0,002008	0,068766	0,857156	0,079831	0,798192	
0,002045	0,130659	0,852103	0,152583	0,823610	
0,002083	0,211771	0,846981	0,248802	0,838379	
0,002120	0,308297	0,841791	0,364439	0,829479	
0,002158	0,414200	0,836534	0,492704	0,812487	
0,002195	0,521773	0,831212	0,624640	0,802997	
0,002233	0,622439	0,825826	0,750012	0,771732	
0,002270	0,707699	0,820377	0,858410	0,780679	
0,002308	0,770101	0,814866	0,940418	0,782288	
0,002345	0,804103	0,809295	0,988699	0,782643	
0,002383	0,806715	0,803666	0,998859	0,774194	
0,002420	0,777836	0,797978	0,969966	0,760750	
0,002458	0,720246	0,792235	0,904663	0,725463	
0,002495	0,639254	0,786437	0,808852	0,699169	
0,002533	0,542049	0,780585	0,690999	0,697939	
0,002571	0,436856	0,774681	0,561144	0,681703	
0,002608	0,331998	0,768727	0,429757	0,682508	
0,002646	0,234994	0,762723	0,306584	0,650108	
0,002683	0,151801	0,756671	0,199630	0,637091	
0,002721	0,086298	0,750573	0,114411	0,632334	
0,002758	0,040065	0,744430	0,053555	0,629399	
0,002796	0,012452	0,738244	0,016785	0,591059	
0,002833	0,000934	0,732015	0,001270	0,585899	
0,002871	0,001661	0,725746	0,002277	0,563487	
0,002908	0,010128	0,719437	0,014008	0,557452	
0,002946	0,021855	0,713091	0,030497	0,544151	
0,002983	0,032983	0,706708	0,046442	0,545145	
0,003021	0,040716	0,700291	0,057856	0,533690	
0,003058	0,043544	0,693840	0,062449	0,537240	
0,003096	0,041254	0,687357	0,059723	0,513479	
0,003133	0,034738	0,680844	0,050771	0,494285	
0,003171	0,025650	0,674302	0,037852	0,478167	
0,003208	0,015980	0,667732	0,023815	0,487776	
0,003246	0,007631	0,661137	0,011486	0,460748	
0,003284	0,002053	0,654517	0,003122	0,453412	
0,003321	0,000007	0,647873	0,000011	0,423544	
0,003359	0,001475	0,641209	0,002289	0,408800	
0,003396	0,005730	0,634524	0,008986	0,376234	
0,003434	0,011532	0,627820	0,018278	0,363572	
0,003471	0,017412	0,621100	0,027896	0,330178	
0,003509	0,021980	0,614363	0,035600	0,333041	
0,003546	0,024207	0,607613	0,039644	0,320072	
0,003584	0,023622	0,600850	0,039121	0,329728	
0,003621	0,020387	0,594075	0,034148	0,317042	
0,003659	0,015251	0,587291	0,025841	0,326864	
0,003696	0,009388	0,580498	0,016093	0,323788	
0,003734	0,004147	0,573698	0,007192	0,324948	
0,003771	0,000768	0,566893	0,001348	0,311150	
0,003809	0,000126	0,560084	0,000224	0,315102	
0,003846	0,002536	0,553273	0,004561	0,305588	
0,003884	0,007666	0,546460	0,013960	0,309446	
0,003921	0,014584	0,539647	0,026893	0,292098	
0,003959	0,021920	0,532837	0,040936	0,287767	
0,003997	0,028126	0,526029	0,053206	0,278418	
0,004034	0,031793	0,519226	0,060931	0,279104	
0,004072	0,031963	0,512428	0,062068	0,267839	
0,004109	0,028379	0,505638	0,055848	0,281116	
0,004147	0,021638	0,498856	0,043162	0,276146	
0,004184	0,013201	0,492085	0,026696	0,301067	
0,004222	0,005255	0,485325	0,010774	0,308025	
0,004259	0,000438	0,478577	0,000910	0,326864	
0,004297	0,001474	0,471843	0,003108	0,333681	
0,004334	0,010754	0,465125	0,023008	0,352235	
0,004372	0,029938	0,458423	0,064985	0,348330	
0,004409	0,059628	0,451740	0,131347	0,362791	
0,004447	0,099179	0,445075	0,221742	0,354436	
0,004484	0,146668	0,438431	0,332884	0,359217	
0,004522	0,199030	0,431809	0,458655	0,351573	
0,004559	0,252363	0,425209	0,590584	0,352780	
0,004597	0,302347	0,418634	0,718672	0,345680	
0,004634	0,344731	0,412084	0,832441	0,352874	
0,004672	0,375819	0,405561	0,922108	0,335953	
0,004710	0,392897	0,399066	0,979703	0,344591	
0,004747	0,394539	0,392599	1,000000	0,335242	
0,004785	0,380753	0,386163	0,981142	0,334580	
0,004822	0,352956	0,379758	0,924856	0,315788	
0,004860	0,313786	0,373385	0,836250	0,335148	
0,004897	0,266762	0,367046	0,723207	0,333586	
0,004935	0,215870	0,360741	0,595465	0,334485	
0,004972	0,165107	0,354472	0,463494	0,312002	
0,005010	0,118053	0,348240	0,337332	0,310463	
0,005047	0,077520	0,342045	0,225523	0,297872	
0,005085	0,045327	0,335889	0,134282	0,307055	
0,005122	0,022206	0,329773	0,067005	0,295435	
0,005160	0,007856	0,323698	0,024150	0,286749	
0,005197	0,001117	0,317664	0,003499	0,286347	
0,005235	0,000231	0,311673	0,000739	0,293352	
0,005272	0,003153	0,305725	0,010262	0,285589	
0,005310	0,007853	0,299823	0,026063	0,284477	
0,005347	0,012583	0,293965	0,042595	0,277282	
0,005385	0,016066	0,288154	0,055481	0,278915	
0,005423	0,017586	0,282390	0,061969	0,265780	
0,005460	0,016989	0,276674	0,061101	0,269377	
0,005498	0,014595	0,271006	0,053591	0,259769	
0,005535	0,011053	0,265388	0,041444	0,251817	
0,005573	0,007158	0,259821	0,027414	0,232552	
0,005610	0,003678	0,254304	0,014392	0,232055	
0,005648	0,001207	0,248840	0,004827	0,215748	
0,005685	0,000070	0,243428	0,000287	0,207630	
0,005723	0,000290	0,238069	0,001213	0,186448	
0,005760	0,001615	0,232764	0,006906	0,182709	
0,005798	0,003596	0,227514	0,015730	0,167018	
0,005835	0,005694	0,222318	0,025488	0,163349	
0,005873	0,007396	0,217179	0,033886	0,149883	
0,005910	0,008315	0,212096	0,039010	0,153646	
0,005948	0,008263	0,207070	0,039710	0,149978	
0,005985	0,007277	0,202101	0,035827	0,159563	
0,006023	0,005595	0,197191	0,028234	0,159586	
0,006060	0,003605	0,192339	0,018650	0,166213	
0,006098	0,001753	0,187546	0,009303	0,166710	
0,006136	0,000454	0,182812	0,002471	0,180484	
0,006173	0,000000	0,178138	0,000002	0,180224	
0,006211	0,000506	0,173525	0,002904	0,189028	
0,006248	0,001882	0,168972	0,011085	0,184555	
0,006286	0,003851	0,164481	0,023299	0,189809	
0,006323	0,006003	0,160050	0,037320	0,172698	
0,006361	0,007875	0,155682	0,050335	0,173053	
0,006398	0,009049	0,151376	0,059485	0,167775	
0,006436	0,009238	0,147132	0,062477	0,182307	
0,006473	0,008356	0,142950	0,058165	0,180768	
0,006511	0,006555	0,138832	0,046982	0,186377	
0,006548	0,004219	0,134776	0,031148	0,189927	
0,006586	0,001918	0,130784	0,014590	0,212837	
0,006623	0,000327	0,126856	0,002569	0,220269	
0,006661	0,000128	0,122991	0,001038	0,225664	
0,006698	0,001895	0,119190	0,015819	0,227084	
0,006736	0,005999	0,115452	0,051701	0,238800	
0,006773	0,012536	0,111779	0,111601	0,237167	
0,006811	0,021295	0,108170	0,195902	0,256455	
0,006849	0,031763	0,104625	0,302093	0,260124	
0,006886	0,043175	0,101144	0,424765	0,266017	
0,006924	0,054605	0,097728	0,555999	0,259224	
0,006961	0,065071	0,094375	0,686100	0,279199	
0,006999	0,073651	0,091087	0,804608	0,284075	
0,007036	0,079595	0,087863	0,901444	0,286702	
0,007074	0,082403	0,084703	0,968066	0,274584	
0,007111	0,081884	0,081607	0,998456	0,285802	
0,007149	0,078160	0,078575	0,989835	0,278276	
0,007186	0,071649	0,075607	0,942994	0,295103	
0,007224	0,062993	0,072702	0,862198	0,295411	
0,007261	0,052983	0,069861	0,754680	0,296642	
0,007299	0,042457	0,067083	0,629793	0,288453	
0,007336	0,032209	0,064368	0,497928	0,300902	
0,007374	0,022907	0,061716	0,369344	0,285944	
0,007411	0,015037	0,059127	0,253068	0,285637	
0,007449	0,008873	0,056600	0,155987	0,280217	
0,007486	0,004475	0,054136	0,082263	0,278134	
0,007524	0,001722	0,051733	0,033115	0,260786	
0,007562	0,000347	0,049392	0,006982	0,267863	
0,007599	0,000001	0,047112	0,000032	0,254183	
0,007637	0,000312	0,044893	0,006911	0,249473	
0,007674	0,000929	0,042735	0,021632	0,235628	
0,007712	0,001570	0,040636	0,038453	0,240196	
0,007749	0,002042	0,038598	0,052635	0,230516	
0,007787	0,002244	0,036619	0,060969	0,234895	
0,007824	0,002163	0,034699	0,062028	0,226446	
0,007862	0,001852	0,032838	0,056114	0,230185	
0,007899	0,001402	0,031035	0,044939	0,223535	
0,007937	0,000916	0,029289	0,031120	0,235936	
0,007974	0,000487	0,027601	0,017569	0,229617	
0,008012	0,000180	0,025970	0,006901	0,226422	
0,008049	0,000023	0,024395	0,000949	0,209027	
0,008087	0,000011	0,022875	0,000459	0,209713	
0,008124	0,000108	0,021411	0,005023	0,200625	
0,008162	0,000266	0,020001	0,013221	0,198897	
0,008199	0,000430	0,018646	0,022960	0,185644	
0,008237	0,000556	0,017344	0,031925	0,181502	
0,008274	0,000616	0,016095	0,038059	0,167278	
0,008312	0,000599	0,014898	0,039982	0,160036	
0,008350	0,000515	0,013754	0,037263	0,139730	
0,008387	0,000388	0,012660	0,030511	0,143043	
0,008425	0,000248	0,011617	0,021249	0,138783	
0,008462	0,000124	0,010624	0,011613	0,146333	
0,008500	0,000038	0,009681	0,003913	0,134973	
0,008537	0,000001	0,008786	0,000155	0,140108	
0,008575	0,000013	0,007939	0,001601	0,136464	
0,008612	0,000061	0,007139	0,008464	0,144368	
0,008650	0,000127	0,006386	0,019794	0,146214	
0,008687	0,000192	0,005679	0,033596	0,159326	
0,008725	0,000238	0,005018	0,047162	0,152415	
0,008762	0,000255	0,004401	0,057589	0,152415	
0,008800	0,000240	0,003828	0,062375	0,152392	
0,008837	0,000199	0,003298	0,060021	0,164272	
0,008875	0,000143	0,002810	0,050513	0,162261	
0,008912	0,000085	0,002365	0,035592	0,166639	
0,008950	0,000037	0,001960	0,018760	0,155208	
0,008987	0,000008	0,001596	0,004976	0,156675	
0,009025	0,000000	0,001271	0,000084	0,154971	
0,009063	0,000010	0,000985	0,010025	0,164201	
0,009100	0,000030	0,000737	0,039949	0,162142	
0,009138	0,000049	0,000526	0,093339	0,170094	
0,009175	0,000061	0,000352	0,171299	0,172461	
0,009213	0,000058	0,000214	0,272100	0,192057	
0,009250	0,000043	0,000110	0,391080	0,199181	
0,009288	0,000022	0,000041	0,520925	0,206684	
0,009325	0,000004	0,000006	0,652325	0,201051	
0,009363	0,000002	0,000003	0,774916	0,209973	
0,009400	0,000028	0,000032	0,878405	0,209074	
0,009438	0,000088	0,000092	0,953738	0,217097	
0,009475	0,000182	0,000182	0,994146	0,217878	
0,009513	0,000302	0,000302	0,995943	0,228268	
0,009550	0,000434	0,000451	0,958964	0,224363	
0,009588	0,000559	0,000628	0,886587	0,220860	
0,009625	0,000656	0,000832	0,785325	0,205548	
0,009663	0,000709	0,001062	0,664065	0,206234	
0,009700	0,000706	0,001318	0,533034	0,202092	
0,009738	0,000647	0,001599	0,402638	0,210683	
0,009776	0,000540	0,001904	0,282326	0,205027	
0,009813	0,000403	0,002233	0,179626	0,210352	
0,009851	0,000258	0,002584	0,099459	0,209003	
0,009888	0,000130	0,002957	0,043826	0,209855	
0,009926	0,000040	0,003351	0,011868	0,196341	
0,009963	0,000001	0,003765	0,000291	0,197027	
0,010001	0,000017	0,004198	0,004066	0,182709	
0,010038	0,000081	0,004650	0,017285	0,190259	
0,010076	0,000175	0,005121	0,034062	0,193075	
0,010113	0,000278	0,005608	0,049329	0,193383	
0,010151	0,000365	0,006112	0,059433	0,188484	
0,010188	0,000416	0,006632	0,062469	0,194803	
0,010226	0,000420	0,007166	0,058295	0,192862	
0,010263	0,000374	0,007715	0,048294	0,197359	
0,010301	0,000290	0,008277	0,034897	0,186519	
0,010338	0,000187	0,008852	0,020998	0,186543	
0,010376	0,000089	0,009439	0,009344	0,180721	
0,010413	0,000020	0,010038	0,002012	0,186709	
0,010451	0,000001	0,010647	0,000059	0,174568	
0,010489	0,000038	0,011266	0,003376	0,170544	
0,010526	0,000129	0,011894	0,010787	0,165408	
0,010564	0,000256	0,012530	0,020340	0,171751	
0,010601	0,000394	0,013175	0,029731	0,161716	
0,010639	0,000511	0,013827	0,036791	0,157480	
0,010676	0,000581	0,014485	0,039924	0,143043	
0,010714	0,000585	0,015149	0,038429	0,138570	
0,010751	0,000519	0,015818	0,032639	0,126453	
0,010789	0,000395	0,016492	0,023858	0,132677	
0,010826	0,000243	0,017169	0,014095	0,124985	
0,010864	0,000102	0,017850	0,005660	0,126760	
0,010901	0,000013	0,018534	0,000686	0,121009	
0,010939	0,000013	0,019220	0,000671	0,124181	
0,010976	0,000123	0,019907	0,006128	0,123471	
0,011014	0,000340	0,020594	0,016418	0,139895	
0,011051	0,000637	0,021283	0,029800	0,132038	
0,011089	0,000965	0,021970	0,043716	0,135115	
0,011126	0,001258	0,022657	0,055257	0,136109	
0,011164	0,001449	0,023343	0,061753	0,146333	
0,011202	0,001482	0,024026	0,061384	0,144463	
0,011239	0,001333	0,024707	0,053700	0,151256	
0,011277	0,001019	0,025385	0,039960	0,141458	
0,011314	0,000608	0,026060	0,023207	0,146877	
0,011352	0,000216	0,026730	0,008056	0,144913	
0,011389	0,000005	0,027396	0,000181	0,155255	
0,011427	0,000157	0,028056	0,005582	0,145646	
0,011464	0,000857	0,028711	0,029708	0,149812	
0,011502	0,002259	0,029361	0,076569	0,148652	
0,011539	0,004461	0,030003	0,147966	0,154025	
0,011577	0,007481	0,030639	0,242955	0,157811	
0,011614	0,011238	0,031268	0,357653	0,171964	
0,011652	0,015556	0,031888	0,485413	0,172911	
0,011689	0,020165	0,032501	0,617379	0,181999	
0,011727	0,024731	0,033105	0,743369	0,183490	
0,011764	0,028887	0,033700	0,852957	0,188105	
0,011802	0,032273	0,034286	0,936647	0,185241	
0,011839	0,034578	0,034862	0,986964	0,196483	
0,011877	0,035580	0,035428	0,999334	0,189785	
0,011915	0,035172	0,035984	0,972624	0,192128	
0,011952	0,033379	0,036529	0,909276	0,192057	
0,011990	0,030356	0,037063	0,815021	0,204199	
0,012027	0,026372	0,037586	0,698194	0,208151	
0,012065	0,021776	0,038097	0,568772	0,215701	
0,012102	0,016958	0,038596	0,437224	0,202850	
0,012140	0,012308	0,039083	0,313361	0,205619	
