x-axis	Total diffraction	Diffraction pattern	Interference pattern	From Camera	
-0,007674	0,031205	0,042735	0,728179	0,258243	
-0,007637	0,036681	0,044893	0,814788	0,272899	
-0,007599	0,041975	0,047112	0,888475	0,274222	
-0,007562	0,046834	0,049392	0,945575	0,279540	
-0,007524	0,051006	0,051733	0,983197	0,274534	
-0,007486	0,054255	0,054136	0,999414	0,284547	
-0,007449	0,056383	0,056600	0,993390	0,280552	
-0,007411	0,057243	0,059127	0,965437	0,291629	
-0,007374	0,056752	0,061716	0,916991	0,279514	
-0,007336	0,054899	0,064368	0,850518	0,285870	
-0,007299	0,051755	0,067083	0,769355	0,268282	
-0,007261	0,047462	0,069861	0,677491	0,271109	
-0,007224	0,042235	0,072702	0,579314	0,253599	
-0,007186	0,036342	0,075607	0,479328	0,242652	
-0,007149	0,030090	0,078575	0,381879	0,215648	
-0,007111	0,023805	0,081607	0,290894	0,217982	
-0,007074	0,017808	0,084703	0,209657	0,209811	
-0,007036	0,012391	0,087863	0,140636	0,200602	
-0,006999	0,007798	0,091087	0,085376	0,178863	
-0,006961	0,004207	0,094375	0,044456	0,169914	
-0,006924	0,001717	0,097728	0,017521	0,150328	
-0,006886	0,000342	0,101144	0,003372	0,141586	
-0,006849	0,000012	0,104625	0,000118	0,118135	
-0,006811	0,000582	0,108170	0,005368	0,117201	
-0,006773	0,001844	0,111779	0,016451	0,104672	
-0,006736	0,003547	0,115452	0,030640	0,103998	
-0,006698	0,005423	0,119190	0,045369	0,100833	
-0,006661	0,007206	0,122991	0,058430	0,107422	
-0,006623	0,008665	0,126856	0,068113	0,100080	
-0,006586	0,009615	0,130784	0,073316	0,101144	
-0,006548	0,009944	0,134776	0,073578	0,094711	
-0,006511	0,009616	0,138832	0,069071	0,097434	
-0,006473	0,008676	0,142950	0,060523	0,097720	
-0,006436	0,007245	0,147132	0,049103	0,110275	
-0,006398	0,005505	0,151376	0,036267	0,108252	
-0,006361	0,003683	0,155682	0,023593	0,105580	
-0,006323	0,002021	0,160050	0,012594	0,098472	
-0,006286	0,000753	0,164481	0,004565	0,102571	
-0,006248	0,000074	0,168972	0,000438	0,100210	
-0,006211	0,000120	0,173525	0,000692	0,102960	
-0,006173	0,000946	0,178138	0,005296	0,097746	
-0,006136	0,002515	0,182812	0,013718	0,103297	
-0,006098	0,004698	0,187546	0,024979	0,102156	
-0,006060	0,007281	0,192339	0,037751	0,109601	
-0,006023	0,009987	0,197191	0,050504	0,103894	
-0,005985	0,012498	0,202101	0,061667	0,108044	
-0,005948	0,014495	0,207070	0,069807	0,103349	
-0,005910	0,015696	0,212096	0,073798	0,116345	
-0,005873	0,015892	0,217179	0,072969	0,119329	
-0,005835	0,014986	0,222318	0,067221	0,131780	
-0,005798	0,013024	0,227514	0,057085	0,135490	
-0,005760	0,010209	0,232764	0,043737	0,148071	
-0,005723	0,006911	0,238069	0,028949	0,155594	
-0,005685	0,003657	0,243428	0,014980	0,168227	
-0,005648	0,001104	0,248840	0,004423	0,171185	
-0,005610	0,000003	0,254304	0,000011	0,186101	
-0,005573	0,001145	0,259821	0,004395	0,194376	
-0,005535	0,005301	0,265388	0,019919	0,211082	
-0,005498	0,013155	0,271006	0,048405	0,212587	
-0,005460	0,025237	0,276674	0,090962	0,219591	
-0,005423	0,041866	0,282390	0,147842	0,220628	
-0,005385	0,063096	0,288154	0,218357	0,237905	
-0,005347	0,088687	0,293965	0,300852	0,238709	
-0,005310	0,118087	0,299823	0,392759	0,253158	
-0,005272	0,150442	0,305725	0,490710	0,259021	
-0,005235	0,184626	0,311673	0,590719	0,274352	
-0,005197	0,219293	0,317664	0,688406	0,275934	
-0,005160	0,252952	0,323698	0,779266	0,290851	
-0,005122	0,284048	0,329773	0,858943	0,287478	
-0,005085	0,311064	0,335889	0,923509	0,304677	
-0,005047	0,332614	0,342045	0,969716	0,305974	
-0,005010	0,347540	0,348240	0,995210	0,317674	
-0,004972	0,354993	0,354472	0,998677	0,316895	
-0,004935	0,354493	0,360741	0,979941	0,318971	
-0,004897	0,345975	0,367046	0,939965	0,310177	
-0,004860	0,329795	0,373385	0,880794	0,320216	
-0,004822	0,306720	0,379758	0,805420	0,312615	
-0,004785	0,277879	0,386163	0,717583	0,324314	
-0,004747	0,244697	0,392599	0,621536	0,310229	
-0,004710	0,208802	0,399066	0,521767	0,305170	
-0,004672	0,171920	0,405561	0,422726	0,283769	
-0,004634	0,135767	0,412084	0,328546	0,285247	
-0,004597	0,101933	0,418634	0,242810	0,270798	
-0,004559	0,071784	0,425209	0,168351	0,262393	
-0,004522	0,046382	0,431809	0,107114	0,229111	
-0,004484	0,026419	0,438431	0,060091	0,219331	
-0,004447	0,012191	0,445075	0,027314	0,202755	
-0,004409	0,003591	0,451740	0,007927	0,197696	
-0,004372	0,000144	0,458423	0,000313	0,178033	
-0,004334	0,001057	0,465125	0,002267	0,189577	
-0,004297	0,005304	0,471843	0,011209	0,194065	
-0,004259	0,011713	0,478577	0,024407	0,213650	
-0,004222	0,019079	0,485325	0,039202	0,223196	
-0,004184	0,026258	0,492085	0,053212	0,236712	
-0,004147	0,032267	0,498856	0,064501	0,245013	
-0,004109	0,036355	0,505638	0,071699	0,274041	
-0,004072	0,038063	0,512428	0,074073	0,284729	
-0,004034	0,037245	0,519226	0,071531	0,299229	
-0,003997	0,034064	0,526029	0,064577	0,303198	
-0,003959	0,028966	0,532837	0,054210	0,303276	
-0,003921	0,022612	0,539647	0,041785	0,293808	
-0,003884	0,015809	0,546460	0,028849	0,311629	
-0,003846	0,009412	0,553273	0,016965	0,317466	
-0,003809	0,004234	0,560084	0,007538	0,325326	
-0,003771	0,000949	0,566893	0,001670	0,320346	
-0,003734	0,000023	0,573698	0,000040	0,335365	
-0,003696	0,001651	0,580498	0,002836	0,333576	
-0,003659	0,005733	0,587291	0,009735	0,347091	
-0,003621	0,011877	0,594075	0,019937	0,346312	
-0,003584	0,019430	0,600850	0,032248	0,373732	
-0,003546	0,027543	0,607613	0,045203	0,371812	
-0,003509	0,035257	0,614363	0,057227	0,391035	
-0,003471	0,041610	0,621100	0,066808	0,401411	
-0,003434	0,045750	0,627820	0,072668	0,430206	
-0,003396	0,047041	0,634524	0,073929	0,430050	
-0,003359	0,045163	0,641209	0,070238	0,472412	
-0,003321	0,040185	0,647873	0,061853	0,484682	
-0,003284	0,032609	0,654517	0,049682	0,510156	
-0,003246	0,023372	0,661137	0,035253	0,509196	
-0,003208	0,013818	0,667732	0,020635	0,539080	
-0,003171	0,005614	0,674302	0,008303	0,545513	
-0,003133	0,000652	0,680844	0,000955	0,559340	
-0,003096	0,000899	0,687357	0,001305	0,561571	
-0,003058	0,008249	0,693840	0,011855	0,585566	
-0,003021	0,024350	0,700291	0,034674	0,599419	
-0,002983	0,050453	0,706708	0,071192	0,642663	
-0,002946	0,087268	0,713091	0,122039	0,639472	
-0,002908	0,134861	0,719437	0,186931	0,661859	
-0,002871	0,192584	0,725746	0,264620	0,686295	
-0,002833	0,259061	0,732015	0,352915	0,722120	
-0,002796	0,332225	0,738244	0,448766	0,759034	
-0,002758	0,409406	0,744430	0,548425	0,805416	
-0,002721	0,487465	0,750573	0,647646	0,840074	
-0,002683	0,562978	0,756671	0,741944	0,849309	
-0,002646	0,632432	0,762723	0,826865	0,844899	
-0,002608	0,692452	0,768727	0,898267	0,848634	
-0,002571	0,740013	0,774681	0,952585	0,837558	
-0,002533	0,772642	0,780585	0,987064	0,843342	
-0,002495	0,788585	0,786437	0,999936	0,826792	
-0,002458	0,786933	0,792235	0,990538	0,814833	
-0,002420	0,767684	0,797978	0,959354	0,802641	
-0,002383	0,731756	0,803666	0,907984	0,792290	
-0,002345	0,680931	0,809295	0,839041	0,779008	
-0,002308	0,617742	0,814866	0,755976	0,761680	
-0,002270	0,545313	0,820377	0,662857	0,704921	
-0,002233	0,467158	0,825826	0,564108	0,673403	
-0,002195	0,386951	0,831212	0,464228	0,625516	
-0,002158	0,308300	0,836534	0,367517	0,605801	
-0,002120	0,234518	0,841791	0,277817	0,554593	
-0,002083	0,168424	0,846981	0,198298	0,528522	
-0,002045	0,112189	0,852103	0,131295	0,471997	
-0,002008	0,067221	0,857156	0,078205	0,442242	
-0,001970	0,034117	0,862138	0,039462	0,407456	
-0,001933	0,012671	0,867048	0,014573	0,393032	
-0,001895	0,001945	0,871886	0,002224	0,383849	
-0,001858	0,000381	0,876650	0,000434	0,399984	
-0,001820	0,005969	0,881338	0,006753	0,405821	
-0,001782	0,016424	0,885951	0,018487	0,428416	
-0,001745	0,029395	0,890485	0,032919	0,437106	
-0,001707	0,042652	0,894941	0,047526	0,480557	
-0,001670	0,054260	0,899318	0,060166	0,487509	
-0,001632	0,062723	0,903613	0,069220	0,510156	
-0,001595	0,067075	0,907827	0,073679	0,500480	
-0,001557	0,066928	0,911958	0,073185	0,517756	
-0,001520	0,062460	0,916005	0,067998	0,501310	
-0,001482	0,054359	0,919967	0,058923	0,502555	
-0,001445	0,043714	0,923843	0,047185	0,494358	
-0,001407	0,031880	0,927632	0,034271	0,494747	
-0,001370	0,020321	0,931333	0,021758	0,473709	
-0,001332	0,010443	0,934946	0,011139	0,456380	
-0,001295	0,003443	0,938469	0,003659	0,458196	
-0,001257	0,000177	0,941901	0,000187	0,458404	
-0,001220	0,001066	0,945242	0,001125	0,441049	
-0,001182	0,006053	0,948491	0,006363	0,450128	
-0,001145	0,014598	0,951647	0,015297	0,453630	
-0,001107	0,025738	0,954709	0,026884	0,484811	
-0,001069	0,038181	0,957677	0,039757	0,503489	
-0,001032	0,050441	0,960549	0,052366	0,544139	
-0,000994	0,061006	0,963325	0,063152	0,565280	
-0,000957	0,068503	0,966004	0,070716	0,600508	
-0,000919	0,071870	0,968586	0,073994	0,608810	
-0,000882	0,070499	0,971069	0,072397	0,638953	
-0,000844	0,064350	0,973454	0,065920	0,674129	
-0,000807	0,054007	0,975740	0,055195	0,720875	
-0,000769	0,040692	0,977926	0,041495	0,716075	
-0,000732	0,026214	0,980011	0,026675	0,740486	
-0,000694	0,012858	0,981996	0,013057	0,761343	
-0,000657	0,003227	0,983879	0,003270	0,783289	
-0,000619	0,000050	0,985660	0,000050	0,790760	
-0,000582	0,005956	0,987338	0,006015	0,804119	
-0,000544	0,023248	0,988914	0,023443	0,820411	
-0,000507	0,053687	0,990386	0,054057	0,844354	
-0,000469	0,098299	0,991755	0,098840	0,864536	
-0,000432	0,157241	0,993020	0,157905	0,887312	
-0,000394	0,229711	0,994181	0,230411	0,909673	
-0,000356	0,313935	0,995237	0,314558	0,906898	
-0,000319	0,407226	0,996188	0,407645	0,922462	
-0,000281	0,506103	0,997034	0,506193	0,930063	
-0,000244	0,606481	0,997775	0,606139	0,961270	
-0,000206	0,703911	0,998410	0,703066	0,980959	
-0,000169	0,793845	0,998940	0,792472	0,995097	
-0,000131	0,871927	0,999364	0,870049	0,985032	
-0,000094	0,934268	0,999682	0,931960	0,992088	
-0,000056	0,977704	0,999894	0,975081	1,000000	
-0,000019	1,000000	1,000000	0,997212	0,996161	
0,000019	1,000000	1,000000	0,997212	0,992114	
0,000056	0,977704	0,999894	0,975081	0,970791	
0,000094	0,934268	0,999682	0,931960	0,950167	
0,000131	0,871927	0,999364	0,870049	0,935070	
0,000169	0,793845	0,998940	0,792472	0,916548	
0,000206	0,703911	0,998410	0,703066	0,914083	
0,000244	0,606481	0,997775	0,606139	0,896703	
0,000281	0,506103	0,997034	0,506193	0,834055	
0,000319	0,407226	0,996188	0,407645	0,759345	
0,000356	0,313935	0,995237	0,314558	0,701341	
0,000394	0,229711	0,994181	0,230411	0,661444	
0,000432	0,157241	0,993020	0,157905	0,600275	
0,000469	0,098299	0,991755	0,098840	0,572025	
0,000507	0,053687	0,990386	0,054057	0,518587	
0,000544	0,023248	0,988914	0,023443	0,483774	
0,000582	0,005956	0,987338	0,006015	0,461309	
0,000619	0,000050	0,985660	0,000050	0,472593	
0,000657	0,003227	0,983879	0,003270	0,474798	
0,000694	0,012858	0,981996	0,013057	0,492724	
0,000732	0,026214	0,980011	0,026675	0,488054	
0,000769	0,040692	0,977926	0,041495	0,509533	
0,000807	0,054007	0,975740	0,055195	0,499909	
0,000844	0,064350	0,973454	0,065920	0,502840	
0,000882	0,070499	0,971069	0,072397	0,497730	
0,000919	0,071870	0,968586	0,073994	0,515889	
0,000957	0,068503	0,966004	0,070716	0,509222	
0,000994	0,061006	0,963325	0,063152	0,503022	
0,001032	0,050441	0,960549	0,052366	0,482684	
0,001069	0,038181	0,957677	0,039757	0,463202	
0,001107	0,025738	0,954709	0,026884	0,438948	
0,001145	0,014598	0,951647	0,015297	0,433889	
0,001182	0,006053	0,948491	0,006363	0,417054	
0,001220	0,001066	0,945242	0,001125	0,408363	
0,001257	0,000177	0,941901	0,000187	0,397261	
0,001295	0,003443	0,938469	0,003659	0,408234	
0,001332	0,010443	0,934946	0,011139	0,411788	
0,001370	0,020321	0,931333	0,021758	0,426859	
0,001407	0,031880	0,927632	0,034271	0,434979	
0,001445	0,043714	0,923843	0,047185	0,460868	
0,001482	0,054359	0,919967	0,058923	0,496952	
0,001520	0,062460	0,916005	0,067998	0,528470	
0,001557	0,066928	0,911958	0,073185	0,523023	
0,001595	0,067075	0,907827	0,073679	0,548289	
0,001632	0,062723	0,903613	0,069220	0,581001	
0,001670	0,054260	0,899318	0,060166	0,612337	
0,001707	0,042652	0,894941	0,047526	0,608809	
0,001745	0,029395	0,890485	0,032919	0,636126	
0,001782	0,016424	0,885951	0,018487	0,639783	
0,001820	0,005969	0,881338	0,006753	0,637526	
0,001858	0,000381	0,876650	0,000434	0,642637	
0,001895	0,001945	0,871886	0,002224	0,649278	
0,001933	0,012671	0,867048	0,014573	0,635580	
0,001970	0,034117	0,862138	0,039462	0,656333	
0,002008	0,067221	0,857156	0,078205	0,662559	
0,002045	0,112189	0,852103	0,131295	0,696698	
0,002083	0,168424	0,846981	0,198298	0,687489	
0,002120	0,234518	0,841791	0,277817	0,707204	
0,002158	0,308300	0,836534	0,367517	0,692936	
0,002195	0,386951	0,831212	0,464228	0,711640	
0,002233	0,467158	0,825826	0,564108	0,733845	
0,002270	0,545313	0,820377	0,662857	0,763185	
0,002308	0,617742	0,814866	0,755976	0,789229	
0,002345	0,680931	0,809295	0,839041	0,797089	
0,002383	0,731756	0,803666	0,907984	0,796467	
0,002420	0,767684	0,797978	0,959354	0,789722	
0,002458	0,786933	0,792235	0,990538	0,780461	
0,002495	0,788585	0,786437	0,999936	0,772367	
0,002533	0,772642	0,780585	0,987064	0,762899	
0,002571	0,740013	0,774681	0,952585	0,747983	
0,002608	0,692452	0,768727	0,898267	0,709642	
0,002646	0,632432	0,762723	0,826865	0,691821	
0,002683	0,562978	0,756671	0,741944	0,671717	
0,002721	0,487465	0,750573	0,647646	0,661366	
0,002758	0,409406	0,744430	0,548425	0,605619	
0,002796	0,332225	0,738244	0,448766	0,568497	
0,002833	0,259061	0,732015	0,352915	0,532699	
0,002871	0,192584	0,725746	0,264620	0,507432	
0,002908	0,134861	0,719437	0,186931	0,470700	
0,002946	0,087268	0,713091	0,122039	0,449220	
0,002983	0,050453	0,706708	0,071192	0,417495	
0,003021	0,024350	0,700291	0,034674	0,388052	
0,003058	0,008249	0,693840	0,011855	0,370230	
0,003096	0,000899	0,687357	0,001305	0,377234	
0,003133	0,000652	0,680844	0,000955	0,364990	
0,003171	0,005614	0,674302	0,008303	0,372098	
0,003208	0,013818	0,667732	0,020635	0,357700	
0,003246	0,023372	0,661137	0,035253	0,361644	
0,003284	0,032609	0,654517	0,049682	0,359517	
0,003321	0,040185	0,647873	0,061853	0,370567	
0,003359	0,045163	0,641209	0,070238	0,352875	
0,003396	0,047041	0,634524	0,073929	0,354121	
0,003434	0,045750	0,627820	0,072668	0,333083	
0,003471	0,041610	0,621100	0,066808	0,326520	
0,003509	0,035257	0,614363	0,057227	0,293497	
0,003546	0,027543	0,607613	0,045203	0,278866	
0,003584	0,019430	0,600850	0,032248	0,249423	
0,003621	0,011877	0,594075	0,019937	0,236193	
0,003659	0,005733	0,587291	0,009735	0,209889	
0,003696	0,001651	0,580498	0,002836	0,202288	
0,003734	0,000023	0,573698	0,000040	0,188617	
0,003771	0,000949	0,566893	0,001670	0,188228	
0,003809	0,004234	0,560084	0,007538	0,184856	
0,003846	0,009412	0,553273	0,016965	0,203248	
0,003884	0,015809	0,546460	0,028849	0,207554	
0,003921	0,022612	0,539647	0,041785	0,215699	
0,003959	0,028966	0,532837	0,054210	0,222418	
0,003997	0,034064	0,526029	0,064577	0,246569	
0,004034	0,037245	0,519226	0,071531	0,252639	
0,004072	0,038063	0,512428	0,074073	0,263509	
0,004109	0,036355	0,505638	0,071699	0,263664	
0,004147	0,032267	0,498856	0,064501	0,271317	
0,004184	0,026258	0,492085	0,053212	0,265895	
0,004222	0,019079	0,485325	0,039202	0,269631	
0,004259	0,011713	0,478577	0,024407	0,258736	
0,004297	0,005304	0,471843	0,011209	0,252925	
0,004334	0,001057	0,465125	0,002267	0,239098	
0,004372	0,000144	0,458423	0,000313	0,251835	
0,004409	0,003591	0,451740	0,007927	0,256946	
0,004447	0,012191	0,445075	0,027314	0,266388	
0,004484	0,026419	0,438431	0,060091	0,261330	
0,004522	0,046382	0,431809	0,107114	0,260396	
0,004559	0,071784	0,425209	0,168351	0,253677	
0,004597	0,101933	0,418634	0,242810	0,276012	
0,004634	0,135767	0,412084	0,328546	0,277517	
0,004672	0,171920	0,405561	0,422726	0,303484	
0,004710	0,208802	0,399066	0,521767	0,311085	
0,004747	0,244697	0,392599	0,621536	0,319827	
0,004785	0,277879	0,386163	0,717583	0,314016	
0,004822	0,306720	0,379758	0,805420	0,330281	
0,004860	0,329795	0,373385	0,880794	0,319567	
0,004897	0,345975	0,367046	0,939965	0,323951	
0,004935	0,354493	0,360741	0,979941	0,303588	
0,004972	0,354993	0,354472	0,998677	0,294923	
0,005010	0,347540	0,348240	0,995210	0,275234	
0,005047	0,332614	0,342045	0,969716	0,276168	
0,005085	0,311064	0,335889	0,923509	0,253522	
0,005122	0,284048	0,329773	0,858943	0,243716	
0,005160	0,252952	0,323698	0,779266	0,223222	
0,005197	0,219293	0,317664	0,688406	0,211964	
0,005235	0,184626	0,311673	0,590719	0,195491	
0,005272	0,150442	0,305725	0,490710	0,185297	
0,005310	0,118087	0,299823	0,392759	0,164699	
0,005347	0,088687	0,293965	0,300852	0,158941	
0,005385	0,063096	0,288154	0,218357	0,145192	
0,005423	0,041866	0,282390	0,147842	0,146333	
0,005460	0,025237	0,276674	0,090962	0,136320	
0,005498	0,013155	0,271006	0,048405	0,143713	
0,005535	0,005301	0,265388	0,019919	0,142572	
0,005573	0,001145	0,259821	0,004395	0,148720	
0,005610	0,000003	0,254304	0,000011	0,144154	
0,005648	0,001104	0,248840	0,004423	0,151703	
0,005685	0,003657	0,243428	0,014980	0,153052	
0,005723	0,006911	0,238069	0,028949	0,158551	
0,005760	0,010209	0,232764	0,043737	0,149394	
0,005798	0,013024	0,227514	0,057085	0,148772	
0,005835	0,014986	0,222318	0,067221	0,133882	
0,005873	0,015892	0,217179	0,072969	0,135490	
0,005910	0,015696	0,212096	0,073798	0,134271	
0,005948	0,014495	0,207070	0,069807	0,130872	
0,005985	0,012498	0,202101	0,061667	0,115412	
0,006023	0,009987	0,197191	0,050504	0,117617	
0,006060	0,007281	0,192339	0,037751	0,111053	
0,006098	0,004698	0,187546	0,024979	0,111391	
0,006136	0,002515	0,182812	0,013718	0,106877	
0,006173	0,000946	0,178138	0,005296	0,114348	
0,006211	0,000120	0,173525	0,000692	0,104802	
0,006248	0,000074	0,168972	0,000438	0,109108	
0,006286	0,000753	0,164481	0,004565	0,107992	
0,006323	0,002021	0,160050	0,012594	0,119095	
0,006361	0,003683	0,155682	0,023593	0,116579	
0,006398	0,005505	0,151376	0,036267	0,127007	
0,006436	0,007245	0,147132	0,049103	0,122493	
0,006473	0,008676	0,142950	0,060523	0,130846	
0,006511	0,009616	0,138832	0,069071	0,136969	
0,006548	0,009944	0,134776	0,073578	0,157721	
0,006586	0,009615	0,130784	0,073316	0,160990	
0,006623	0,008665	0,126856	0,068113	0,163143	
0,006661	0,007206	0,122991	0,058430	0,158759	
0,006698	0,005423	0,119190	0,045369	0,164855	
0,006736	0,003547	0,115452	0,030640	0,164388	
0,006773	0,001844	0,111779	0,016451	0,184985	
0,006811	0,000582	0,108170	0,005368	0,190900	
0,006849	0,000012	0,104625	0,000118	0,200446	
0,006886	0,000342	0,101144	0,003372	0,206568	
0,006924	0,001717	0,097728	0,017521	0,233210	
0,006961	0,004207	0,094375	0,044456	0,247659	
0,006999	0,007798	0,091087	0,085376	0,251602	
0,007036	0,012391	0,087863	0,140636	0,249553	
0,007074	0,017808	0,084703	0,209657	0,269709	
0,007111	0,023805	0,081607	0,290894	0,269579	
0,007149	0,030090	0,078575	0,381879	0,290513	
0,007186	0,036342	0,075607	0,479328	0,294353	
0,007224	0,042235	0,072702	0,579314	0,300319	
0,007261	0,047462	0,069861	0,677491	0,300527	
0,007299	0,051755	0,067083	0,769355	0,314587	
0,007336	0,054899	0,064368	0,850518	0,306960	
0,007374	0,056752	0,061716	0,916991	0,309217	
0,007411	0,057243	0,059127	0,965437	0,294638	
0,007449	0,056383	0,056600	0,993390	0,297751	
0,007486	0,054255	0,054136	0,999414	0,284858	
0,007524	0,051006	0,051733	0,983197	0,291006	
0,007562	0,046834	0,049392	0,945575	0,278243	
0,007599	0,041975	0,047112	0,888475	0,277517	
0,007637	0,036681	0,044893	0,814788	0,259799	
0,007674	0,031205	0,042735	0,728179	0,256946	
0,007712	0,025789	0,040636	0,632854	0,239072	
0,007749	0,020642	0,038598	0,533290	0,221899	
0,007787	0,015935	0,036619	0,433951	0,194246	
0,007824	0,011797	0,034699	0,339023	0,180472	
0,007862	0,008304	0,032838	0,252160	0,156398	
0,007899	0,005486	0,031035	0,176288	0,148850	
0,007937	0,003333	0,029289	0,113462	0,132922	
0,007974	0,001793	0,027601	0,064782	0,137332	
0,008012	0,000791	0,025970	0,030391	0,122753	
0,008049	0,000233	0,024395	0,009529	0,126774	
0,008087	0,000015	0,022875	0,000658	0,119744	
0,008124	0,000035	0,021411	0,001632	0,121741	
0,008162	0,000199	0,020001	0,009904	0,121767	
0,008199	0,000425	0,018646	0,022747	0,133726	
0,008237	0,000652	0,017344	0,037485	0,129290	
0,008274	0,000834	0,016095	0,051694	0,127007	
0,008312	0,000947	0,014898	0,063380	0,119951	
0,008350	0,000981	0,013754	0,071102	0,123946	
0,008387	0,000940	0,012660	0,074053	0,124154	
0,008425	0,000840	0,011617	0,072068	0,127267	
0,008462	0,000699	0,010624	0,065585	0,118058	
0,008500	0,000539	0,009681	0,055551	0,113777	
0,008537	0,000381	0,008786	0,043290	0,096967	
0,008575	0,000241	0,007939	0,030333	0,096993	
0,008612	0,000131	0,007139	0,018250	0,095515	
0,008650	0,000054	0,006386	0,008473	0,100988	
0,008687	0,000012	0,005679	0,002146	0,094166	
0,008725	0,000000	0,005018	0,000001	0,092973	
0,008762	0,000010	0,004401	0,002285	0,091779	
0,008800	0,000034	0,003828	0,008736	0,103712	
0,008837	0,000062	0,003298	0,018605	0,099639	
0,008875	0,000087	0,002810	0,030739	0,109082	
0,008912	0,000104	0,002365	0,043698	0,112584	
0,008950	0,000110	0,001960	0,055912	0,120262	
0,008987	0,000105	0,001596	0,065851	0,111053	
0,009025	0,000092	0,001271	0,072204	0,116553	
0,009063	0,000073	0,000985	0,074036	0,121793	
0,009100	0,000052	0,000737	0,070928	0,133752	
0,009138	0,000033	0,000526	0,063064	0,127189	
0,009175	0,000018	0,000352	0,051274	0,134349	
0,009213	0,000008	0,000214	0,037016	0,138655	
0,009250	0,000002	0,000110	0,022299	0,139355	
0,009288	0,000000	0,000041	0,009558	0,129861	
0,009325	0,000000	0,000006	0,001476	0,134660	
0,009363	0,000000	0,000003	0,000775	0,127085	
0,009400	0,000000	0,000032	0,009993	0,135308	
0,009438	0,000003	0,000092	0,031260	0,134945	
0,009475	0,000012	0,000182	0,066092	0,149420	
0,009513	0,000035	0,000302	0,115220	0,149861	
0,009550	0,000081	0,000451	0,178474	0,155024	
0,009588	0,000160	0,000628	0,254722	0,148071	
0,009625	0,000285	0,000832	0,341881	0,158318	
0,009663	0,000465	0,001062	0,437001	0,159226	
0,009700	0,000709	0,001318	0,536407	0,168694	
0,009738	0,001020	0,001599	0,635902	0,175258	
0,009776	0,001396	0,001904	0,731018	0,183766	
0,009813	0,001830	0,002233	0,817283	0,184596	
0,009851	0,002307	0,002584	0,890505	0,185660	
0,009888	0,002808	0,002957	0,947039	0,172793	
0,009926	0,003306	0,003351	0,984022	0,175439	
0,009963	0,003774	0,003765	0,999561	0,168746	
0,010001	0,004180	0,004198	0,992855	0,167216	
0,010038	0,004497	0,004650	0,964250	0,154712	
0,010076	0,004700	0,005121	0,915215	0,155205	
0,010113	0,004770	0,005608	0,848246	0,145192	
0,010151	0,004699	0,006112	0,766702	0,134323	
0,010188	0,004486	0,006632	0,674589	0,116086	
0,010226	0,004141	0,007166	0,576299	0,114166	
0,010263	0,003685	0,007715	0,476335	0,101429	
0,010301	0,003146	0,008277	0,379034	0,095696	
0,010338	0,002559	0,008852	0,288305	0,087214	
0,010376	0,001963	0,009439	0,207409	0,088537	
0,010413	0,001397	0,010038	0,138786	0,084282	
0,010451	0,000896	0,010647	0,083954	0,086176	
0,010489	0,000491	0,011266	0,043462	0,075618	
0,010526	0,000202	0,011894	0,016928	0,081559	
0,010564	0,000039	0,012530	0,003131	0,079354	
0,010601	0,000002	0,013175	0,000163	0,080469	
0,010639	0,000078	0,013827	0,005622	0,075125	
0,010676	0,000245	0,014485	0,016833	0,081896	
0,010714	0,000472	0,015149	0,031071	0,077252	
0,010751	0,000726	0,015818	0,045780	0,083867	
0,010789	0,000972	0,016492	0,058762	0,081844	
0,010826	0,001176	0,017169	0,068328	0,087473	
0,010864	0,001314	0,017850	0,073392	0,082570	
0,010901	0,001366	0,018534	0,073514	0,084983	
0,010939	0,001328	0,019220	0,068880	0,078056	
0,010976	0,001202	0,019907	0,060234	0,078627	
0,011014	0,001007	0,020594	0,048754	0,074269	
0,011051	0,000766	0,021283	0,035904	0,082544	
0,011089	0,000512	0,021970	0,023257	0,071805	
0,011126	0,000280	0,022657	0,012326	0,076656	
0,011164	0,000103	0,023343	0,004395	0,072453	
0,011202	0,000009	0,024026	0,000386	0,081636	
0,011239	0,000019	0,024707	0,000761	0,079302	
0,011277	0,000139	0,025385	0,005478	0,090923	
0,011314	0,000366	0,026060	0,013991	0,089211	
0,011352	0,000678	0,026730	0,025309	0,097927	
0,011389	0,001047	0,027396	0,038099	0,090404	
0,011427	0,001430	0,028056	0,050828	0,100885	
0,011464	0,001783	0,028711	0,061927	0,103531	
0,011502	0,002060	0,029361	0,069969	0,113907	
0,011539	0,002222	0,030003	0,073839	0,107941	
0,011577	0,002239	0,030639	0,072881	0,110976	
0,011614	0,002101	0,031268	0,067010	0,112195	
0,011652	0,001816	0,031888	0,056775	0,122779	
0,011689	0,001413	0,032501	0,043368	0,123687	
0,011727	0,000949	0,033105	0,028574	0,128538	
0,011764	0,000495	0,033700	0,014660	0,119847	
0,011802	0,000145	0,034286	0,004226	0,124750	
0,011839	0,000000	0,034862	0,000003	0,120418	
0,011877	0,000165	0,035428	0,004636	0,133648	
0,011915	0,000738	0,035984	0,020458	0,139926	
0,011952	0,001805	0,036529	0,049274	0,146619	
0,011990	0,003426	0,037063	0,092173	0,148097	
0,012027	0,005630	0,037586	0,149385	0,159926	
0,012065	0,008412	0,038097	0,220197	0,160990	
0,012102	0,011725	0,038596	0,302935	0,171003	
0,012140	0,015481	0,039083	0,395010	0,171107	
